	DMSOshBRD4_1	DMSOshBRD4_2	DMSOshBRD4_3	DMSOshSCRAM1	DMSOshSCRAM2	DMSOshSCRAM3	SGCshBRD4_1	SGCshBRD4_2	SGCshBRD4_3	SGCshSCRAM1	SGCshSCRAM2	SGCshSCRAM3
ENSG00000118246	43.51796358	45.66296841	46.6343863	46.33681952	40.87279895	47.58936473	47.57545977	53.52177237	51.47725444	48.19133867	53.45365599	49.13639026
ENSG00000118260	86.07215624	87.21955477	89.42923479	77.92613905	80.89210559	95.4364336	82.29055479	88.17992707	86.78038664	84.15896187	81.2454999	86.27247398
ENSG00000118263	8.822210674	10.26595513	8.318998585	15.00928994	22.75979524	21.38944371	8.836569642	9.506664464	9.020183558	16.97249701	13.99735204	13.29763697
ENSG00000118276	3.113721414	3.449360923	3.279605211	2.705162722	2.370812004	2.662942792	3.629305389	3.817636911	3.03264792	3.957317956	2.130031833	1.45949674
ENSG00000118292	14.53069993	11.90850795	11.27864231	9.948017751	11.75922754	11.08127807	11.75579354	11.22834385	11.97507128	10.02520549	12.17161047	11.51380762
ENSG00000118298	2.075814276	2.299573949	1.999759275	1.832529586	1.517319683	1.632126227	2.603632127	2.470235648	1.555204062	1.84674838	1.927171658	0.567582066
ENSG00000118308	35.73366004	46.31998954	49.27406854	88.39773668	94.83248017	104.1983744	40.00125722	43.71568541	44.24555556	80.81722671	71.7110717	68.19093103
ENSG00000118322	1.112043362	1.56042518	1.759788162	0.872633136	1.801817123	1.889830368	1.104571205	1.721679391	1.166403046	1.407046384	1.622881396	0.567582066
ENSG00000118363	41.07146818	39.8319059	40.95506996	56.63389053	50.16638201	57.98343176	41.81590991	40.12261537	40.97962703	46.43253069	53.65651616	50.7580533
ENSG00000118369	10.7497525	10.92297626	10.31875786	8.72633136	9.767745458	10.30816565	8.599875813	8.758108207	9.097943761	7.211112721	5.5786548	8.270481529
ENSG00000118412	56.04698546	67.91955913	67.19191165	71.29412721	80.89210559	91.48497011	47.8121536	64.15127122	62.9080043	67.88998805	77.89830702	67.54226582
ENSG00000118418	36.17847739	34.90424744	36.95555141	42.14818047	29.87223125	33.24383421	38.73889013	38.55064723	36.15849443	40.01288156	38.03628272	36.40633536
ENSG00000118420	4.670582122	4.927658462	4.879412632	4.188639053	3.982964167	3.607857976	5.12836631	6.587295061	5.832015231	6.771410725	4.767214101	7.216400549
ENSG00000118454	32.5458024	33.34382226	30.15636987	30.36763313	29.11357141	29.72187761	31.87476907	30.84051779	29.85991798	26.11829851	29.41472531	25.78444241
ENSG00000118482	93.78232355	103.2344448	100.5478964	95.81511834	102.9880735	115.2796525	86.47214579	95.21635589	90.97943761	103.4179093	93.51854046	92.84020932
ENSG00000118495	30.32171568	40.57105467	33.43597508	20.24508876	21.24247556	21.13173957	33.29493205	36.15526721	35.225372	26.73388131	29.61758548	28.37910328
ENSG00000118496	30.76653302	38.18935308	38.15540697	30.10584319	33.4758655	41.49036672	33.7683197	35.55642221	34.13672915	26.64594091	27.79184391	28.94668535
ENSG00000118503	9.341164243	15.19361359	15.75810309	43.28260355	58.70130523	58.06933314	10.96681411	15.12083639	14.38563757	33.41735163	34.2833695	35.83875329
ENSG00000118507	4.003356104	6.241700718	3.759547438	6.632011834	5.59511633	5.239984203	6.943019005	6.811861938	6.376336653	11.25637108	10.95444942	8.513730985
ENSG00000118508	20.46159787	17.00042169	16.47801643	15.44560651	16.78534899	18.12519126	23.27489325	23.95380022	22.86149971	24.79919253	20.18458737	18.48695871
ENSG00000118513	932.8561085	1060.10359	1080.589922	478.2029585	539.0278173	578.9753038	767.8347836	834.5653709	846.8863718	451.3980682	461.7097572	443.3626765
ENSG00000118514	1.037907138	1.478297539	1.359836307	0.95989645	1.422487203	0.859013804	1.577958865	2.545091274	1.632964265	0.967344389	0.912870785	0.972997827
ENSG00000118515	2.075814276	1.149786974	1.279845936	0.523579882	0.853492322	0.429506902	2.68253007	1.197690011	1.244163249	0.615582793	0.608580524	0.972997827
ENSG00000118518	48.85577172	48.61956349	53.11360635	31.58931952	33.4758655	40.03004326	43.39386878	44.23967479	47.12268307	33.15353043	36.41340133	33.97384079
ENSG00000118557	2.446495397	4.106382051	3.359595582	4.275902367	5.026121449	5.411786964	3.234815673	3.593070033	3.965770357	4.221139153	5.781514974	4.783905982
ENSG00000118564	47.07650234	48.29105293	47.75425149	40.05386094	47.60590505	55.32048897	41.50031814	40.4968935	38.56906073	32.18618605	36.6162615	36.64958481
ENSG00000118579	83.55152462	100.1135944	97.34828152	82.55109467	83.35775007	83.83974725	90.89043061	101.9533622	105.287315	82.66397509	90.47563784	88.94821801
ENSG00000118600	12.30661321	11.74425267	12.63847862	17.80171597	14.41453699	17.0943747	16.9630578	16.24367078	15.62980082	17.32425861	16.83739449	15.16254947
ENSG00000118620	37.66120187	34.8221198	35.67570547	34.55627219	36.88983479	39.17102945	35.5829724	34.43358782	35.06985159	34.91233842	36.00768098	34.2981734
ENSG00000118640	153.2395753	143.230606	133.1039774	213.969645	140.4469031	130.9137037	171.6819245	159.1430602	159.6416969	208.6825669	180.4441252	184.8695871
ENSG00000118655	22.31500347	21.68169723	20.47753498	25.56815089	25.50993717	23.45107684	19.25109815	21.63327583	18.04036712	24.71125213	27.28469347	25.05469404
ENSG00000118680	140.4140085	133.7859272	140.3031108	152.0999556	147.2748417	159.7765675	135.3099726	121.4158249	127.6822535	121.9733335	111.9788163	118.7057349
ENSG00000118689	52.04362936	51.98679677	50.47392411	37.34869822	45.61442296	54.54737654	58.54227388	56.29143052	56.84270846	46.69635189	47.57071093	49.37963971
ENSG00000118690	2.891312742	2.710212154	2.159740017	1.22168639	1.612152163	1.460323466	1.893550638	2.245668771	2.488326499	2.022629178	1.622881396	1.540579893
ENSG00000118705	320.3426246	300.5871662	310.682601	338.8434467	315.2231641	309.3308708	303.6781835	274.1213013	275.6599199	315.7060325	295.4658442	283.6288665
ENSG00000118707	61.97788339	65.29147462	64.31225829	66.23285502	62.30493947	63.910627	73.29618927	73.50822443	72.70578988	75.01316037	82.66552112	84.24539518
ENSG00000118762	95.26504804	104.4663594	102.4676653	72.86486686	87.72004416	95.78003913	78.97684118	86.45824768	89.19095294	68.59351124	60.5537621	61.6231957
ENSG00000118804	2.372359173	2.38170159	1.199855565	1.570739645	1.137989762	1.116717945	1.972448581	1.721679391	1.632964265	1.231165586	1.521451309	1.135164131
ENSG00000118816	233.4549699	225.5225023	228.3725092	323.2233136	354.1993134	376.9352571	219.4151801	215.3596351	199.9214821	296.7988467	281.3670621	272.1150589
ENSG00000118855	209.6572419	193.2463393	196.0563993	181.3331657	149.3611563	162.4395103	218.8628945	191.3309793	194.4005077	210.7931365	180.8498456	179.3559328
ENSG00000118873	77.84303536	91.16168154	91.02904221	105.8503994	130.2998278	141.3077707	84.34190132	88.47934957	85.6139836	115.5536843	100.8215067	102.4080213
ENSG00000118894	13.56692902	11.4157421	10.95868083	11.60602071	7.396933453	6.958011811	15.54289482	13.99800201	14.61891818	10.99254988	11.56302995	13.05438751
ENSG00000118900	126.2539897	110.954443	109.9867601	104.7159763	101.6604187	97.92757363	125.6055256	122.2392368	125.582728	111.8601876	118.8760623	109.2190061
ENSG00000118922	9.192891795	11.90850795	12.71846899	7.242855029	11.56956258	12.7134043	9.704447018	11.0786326	15.31876001	10.28902669	10.75158925	11.75705707
ENSG00000118939	2.224086725	2.135318667	2.159740017	3.054215976	2.939806885	4.209167639	2.209142411	2.09595752	2.332806093	1.934688779	3.245762792	2.108161958
ENSG00000118960	20.75814276	20.12127205	22.0773424	16.0564497	19.15616099	15.97765675	22.01252616	20.06130769	18.35140793	17.06043741	18.56170597	17.91937665
ENSG00000118961	47.74372835	47.96254236	50.79388559	45.28965976	41.44179384	50.16640614	50.1790919	46.70991044	48.05580551	47.66369627	44.83209857	45.3254821
ENSG00000118965	30.24757945	35.64339621	35.91567658	28.53510355	31.5792159	32.3848204	41.10582843	43.56597416	46.34508104	37.81437158	42.29634639	40.70374242
ENSG00000118971	15.56860707	20.20339969	22.0773424	30.62942307	40.68313399	40.45955016	22.32811794	23.95380022	24.10566296	36.0555636	40.36917473	38.43341416
ENSG00000118976	6.820532622	5.831062513	5.439345229	5.235798816	7.017603533	6.098998007	5.996243686	6.811861938	7.776020309	5.628185538	6.592955672	7.216400549
ENSG00000118985	16.90305911	17.24680462	18.63775645	12.30412722	12.4230549	15.11864295	22.24921999	20.80986394	22.23941808	18.81924539	23.43035016	22.46003317
ENSG00000118997	1.482724483	1.067659333	1.039874823	0.610843195	1.422487203	1.288520706	1.341265035	1.422256888	1.01088264	1.494986784	1.420021222	1.135164131
ENSG00000119004	9.267028019	9.198295795	12.31851714	12.56591716	12.80238482	12.02619325	12.30807914	11.67747761	10.1088264	13.89458305	9.534428203	12.40572229
ENSG00000119013	39.14392635	37.53233195	37.35550326	45.37692307	28.82907397	35.906777	36.6875436	36.00555596	35.3808924	34.73645762	33.97907923	31.54134622
ENSG00000119041	67.68637265	65.4557299	69.35165167	75.39550295	72.35718237	81.17680446	65.24859906	61.83074683	65.78513181	68.06586885	65.82812664	63.08269244
ENSG00000119042	161.0238789	153.4965611	151.1818012	127.0553846	141.9642228	139.2461376	127.6568722	133.1681581	133.5142687	85.21424666	91.69279889	86.84005605
ENSG00000119048	29.35794476	31.12637595	32.556081	41.36281065	46.56274776	48.96378682	27.69317808	31.88849655	29.78215778	37.46260999	32.86334827	30.48726524
ENSG00000119121	2.224086725	1.888935744	2.239730388	1.745266272	1.991482084	2.491140031	1.262367092	1.946246268	1.632964265	0.967344389	2.130031833	2.18924511
ENSG00000119125	0.963770914	0.985531692	1.679797791	0.95989645	0.948324802	1.116717945	0.394489716	1.04797876	1.555204062	0.703523192	1.217161047	1.135164131
ENSG00000119138	35.14057025	34.90424744	37.43549363	44.41702662	48.36456489	49.56509648	37.31872715	30.16681716	32.03720367	43.26667632	36.21054115	35.43333753
ENSG00000119139	23.57531928	25.70595164	27.51668763	19.72150887	20.48381572	18.89830368	25.64183155	30.0171059	27.6048721	26.64594091	32.05190758	30.48726524
ENSG00000119185	30.84066925	31.86552472	33.19600397	34.99258875	31.01022102	33.24383421	37.87101275	39.29920349	40.82410662	39.30935837	41.58633578	41.91998971
ENSG00000119203	91.70650928	78.10338662	80.87026509	118.2417899	92.74616561	109.3524572	91.28492032	75.22990383	80.6373306	115.2019227	98.69147491	91.86721149
ENSG00000119227	3.484402535	3.531488564	3.519576324	1.832529586	2.370812004	2.577041411	3.234815673	3.817636911	3.576969342	1.670867582	1.927171658	1.054080979
ENSG00000119231	48.92990794	55.60041298	53.43356784	42.84628698	48.45939737	47.50346335	47.33876594	51.87494861	54.66542277	36.84702719	47.7735711	40.62265927
ENSG00000119242	15.93928819	15.6042518	17.19792977	13.43855029	17.35434387	15.63405123	18.38322077	14.82141389	16.95172427	13.19105985	12.67876091	16.37879675
ENSG00000119280	12.38074943	10.84084862	10.55872897	12.74044379	13.3713797	12.28389739	13.33375241	14.44713576	13.14147432	14.68604664	14.3016423	15.24363262
ENSG00000119285	109.6474755	106.6016781	108.6269238	114.2276775	99.57410418	118.2862008	120.3982614	123.2123599	128.4598555	135.9558569	130.236232	130.6249583
ENSG00000119314	386.5462727	359.3084295	363.2362748	316.2422485	308.1107281	357.0920382	274.1703527	253.1617261	252.331859	246.7607597	218.2775478	210.6540295
ENSG00000119318	176.9631671	165.405069	161.5005591	196.0806657	189.8546253	191.6459796	185.6468604	173.9644741	174.1828549	196.8985534	191.0942844	189.9778257
ENSG00000119321	89.11174143	93.78976606	91.26901332	82.20204141	85.6337296	85.64367624	80.79149387	82.7154664	80.24852958	83.54337908	73.94253362	77.51549354
ENSG00000119326	7.636031088	9.280423436	7.759065988	6.806538461	8.724588176	8.504236658	8.04759021	9.207241961	9.097943761	10.28902669	11.25873969	12.32463914
ENSG00000119328	24.76149887	20.6140379	21.67739054	25.6554142	25.88926709	25.51270997	19.01440432	22.30697646	21.69509666	22.86450375	19.47457675	22.05461741
ENSG00000119333	48.04027325	45.66296841	41.43501218	59.33905325	49.21805721	36.25038252	41.02693048	43.49111853	45.4119586	54.435107	46.04925962	49.86613863
ENSG00000119335	488.5577172	476.7509562	469.4634875	638.9419822	544.1487712	596.4991854	522.1465883	500.8589915	523.2484066	620.155694	600.973267	565.3117374
ENSG00000119383	139.7467825	125.1625249	121.8253351	151.5763757	139.6882433	125.7596209	154.7188667	134.2161369	133.9030697	152.8404135	144.4364443	148.8686675
ENSG00000119392	110.2405653	99.78508385	103.6675208	115.6238905	103.3674034	106.8613172	99.33251053	99.70769343	101.3993048	108.0787504	102.6472483	98.43494682
ENSG00000119396	129.2935749	136.3318841	122.2252869	144.3335207	142.7228827	156.6841178	117.9524251	112.0588717	111.04157	128.8326846	118.571772	114.0029121
ENSG00000119397	194.3851797	220.9233544	230.9322011	260.0446745	287.15275	321.357064	176.4158011	219.177272	221.2277778	261.7985679	245.0550908	240.6547958
ENSG00000119402	108.164751	116.0463568	109.1068661	83.68551775	81.74559791	94.31971566	114.1653239	114.9033854	112.7522945	99.7244125	97.1700236	92.59695986
ENSG00000119403	76.28617465	63.6489218	67.5918635	100.440074	96.44463234	82.55122655	75.03194402	71.71168942	69.28434095	107.0234656	90.88135819	93.73212399
ENSG00000119408	183.7095635	173.8642161	182.618017	143.6354142	189.0959655	177.5581532	138.3080945	137.8092069	136.6246768	125.7547706	126.3818887	130.1384593
ENSG00000119414	97.78567966	86.72678893	87.82942737	96.60048816	87.62521168	90.28235078	94.12524628	82.56575514	80.79285101	80.64134591	84.79555295	75.40733158
ENSG00000119421	38.84738146	39.33914005	32.87604249	44.06797337	34.13969286	33.84514387	41.89480786	35.85584471	34.52553017	41.15610675	36.21054115	40.37940982
ENSG00000119446	43.36969113	38.84637421	39.27527217	35.42890532	39.26064679	46.38674541	39.21227779	43.4162629	37.94697911	33.68117283	39.65916412	39.8929109
ENSG00000119471	34.17679933	37.77871487	40.79508922	31.85110947	31.76888086	36.93759356	41.34252226	43.34140728	37.09161687	36.75908679	35.70339072	31.13593046
ENSG00000119487	77.76889914	72.10806882	68.63173833	88.57226331	75.01249182	73.44568023	83.9474116	70.43914378	69.05106034	86.18159105	71.91393187	74.51541691
ENSG00000119509	21.94432235	21.10680374	21.43741943	20.5068787	17.54400883	19.24190921	20.51346524	26.57374712	21.15077524	22.86450375	20.89459798	20.59512067
ENSG00000119522	62.27442829	52.23317969	50.79388559	56.19757396	52.82169146	49.0496882	55.78084587	44.38938604	46.88940246	46.43253069	41.99205613	43.54165275
ENSG00000119523	27.43040294	29.89446133	27.27671651	24.69551775	30.25156118	27.91794862	29.42893283	28.74456027	31.18184144	23.56802694	26.2703926	29.83860002
ENSG00000119535	109.6474755	117.1961437	124.2250462	55.93578402	85.44406464	83.06663483	121.3450367	120.7421242	119.4396719	99.9002933	112.2831066	112.4623322
ENSG00000119537	21.72191368	27.4306321	25.51692835	32.11289941	35.08801766	35.30546734	32.34815673	31.81364092	32.97032611	42.12345114	36.92055176	39.97399405
ENSG00000119541	90.81687459	87.21955477	92.78883037	89.00857987	92.84099809	101.2777275	89.07577791	92.67126461	95.02296817	93.48064417	91.5913688	87.00222235
ENSG00000119547	13.12211168	13.96169898	15.9980742	42.3227071	37.45882967	42.77888743	25.79962744	34.20902094	32.6592853	76.59608756	81.54979016	79.21823974
ENSG00000119559	57.01075637	54.77913657	61.27262419	50.26366864	45.61442296	39.68643774	57.98998828	52.17437111	52.8769381	43.97019952	52.84507547	54.24462885
ENSG00000119574	31.58203149	27.59488739	30.6363121	30.71668639	27.02725685	20.44452853	36.37195183	30.0171059	30.3264792	31.92236485	31.24046688	34.21709025
ENSG00000119596	172.7374023	160.0667724	153.4215316	153.321642	158.5599068	151.3582322	175.153434	160.3407502	166.4068346	165.1520694	149.8122389	152.6795757
ENSG00000119599	22.24086725	22.420846	21.11745795	21.03045858	15.26802931	17.5238816	26.58860687	26.64860275	28.38247413	22.86450375	24.14036077	27.08177285
ENSG00000119608	1.556860707	2.217446308	1.679797791	0.349053254	0.948324802	1.202619325	2.603632127	2.844513776	2.877127514	2.286450375	2.738612356	1.540579893
ENSG00000119616	69.31736958	68.00168677	61.59258568	85.77983727	72.83134477	84.26925415	70.85035303	67.37006313	68.27345831	82.40015389	71.00106109	75.65058104
ENSG00000119630	6.820532622	6.898721846	6.639200794	6.806538461	7.017603533	6.013096627	5.12836631	5.165038173	6.454096856	4.57290075	6.69438576	4.135240764
ENSG00000119632	32.69407485	29.56595077	28.23660097	26.17899408	21.71663796	23.10747132	26.03632127	29.26854965	24.64998438	19.34688779	20.59030771	25.13577719
ENSG00000119638	339.6921791	343.0471566	342.6787494	242.8538018	258.0391785	282.6155415	356.3820096	329.3647531	333.6690314	273.3187602	241.9107581	239.6007149
ENSG00000119640	9.044619347	9.691061641	10.23876749	8.72633136	9.103918097	10.39406703	7.968692267	10.10550947	9.953305995	9.321682297	7.505826458	9.729978269
ENSG00000119650	6.746396398	6.488083641	5.679316342	4.799482248	4.457126568	3.951463498	7.179712834	6.43758381	6.998418278	5.892006735	3.854343316	4.946072287
ENSG00000119655	21.35123256	25.45956872	24.39706316	24.87004438	28.92390645	28.86286381	22.56481177	22.90582146	22.7837395	25.32683492	23.73464042	25.2979435
ENSG00000119661	16.30996931	16.67191113	17.91784311	13.35128698	14.50936947	14.60323466	14.28052773	15.7196814	16.01860184	12.39959626	12.88162108	12.08138968
ENSG00000119669	24.39081775	21.35318667	22.71726537	23.1247781	25.32027221	21.904852	30.61240198	22.75611021	25.58310682	24.00772894	27.28469347	26.35202448
ENSG00000119673	6.523987725	5.666807231	5.919287455	6.893801775	6.638273612	6.78620905	9.152161415	6.886717564	7.076178481	8.881980302	7.708686632	6.486652179
ENSG00000119681	1.408588259	1.56042518	1.839778533	0.698106509	0.853492322	0.859013804	1.814652694	1.197690011	1.555204062	1.055284788	1.014300873	0.72974837
ENSG00000119682	92.00305417	80.81359877	79.35044804	63.44042899	59.17546763	64.16833114	96.25549075	81.51777638	83.90325913	68.94527284	62.37950367	60.40694842
