mr270-MV411-PBS_24h-r3_tcount,mr268-MV411-PBS_24h-r1_tcount,mr272-MV411-MYBi_24h-r1_tcount,mr269-MV411-PBS_24h-r2_tcount,mr263-MV411_MEF2D-DMSO_24h-r4_tcount,mr257-MV411_MEF2D-VHL_2h-r2_tcount,mr266-MV411_MEF2D-VHL_24h-r3_tcount,mr258-MV411_MEF2D-VHL_2h-r3_tcount,mr255-MV411_MEF2D-DMSO_2h-r4_tcount,mr259-MV411_MEF2D-VHL_2h-r4_tcount,mr253-MV411_MEF2D-DMSO_2h-r2_tcount,mr261-MV411_MEF2D-DMSO_24h-r2_tcount,mr256-MV411_MEF2D-VHL_2h-r1_tcount,mr254-MV411_MEF2D-DMSO_2h-r3_tcount,mr264-MV411_MEF2D-VHL_24h-r1_tcount,mr262-MV411_MEF2D-DMSO_24h-r3_tcount,mr267-MV411_MEF2D-VHL_24h-r4_tcount,mr265-MV411_MEF2D-VHL_24h-r2_tcount,mr273-MV411-MYBi_24h-r2_tcount,mr271-MV411-PBS_24h-r4_tcount,mr274-MV411-MYBi_24h-r3_tcount,mr260-MV411_MEF2D-DMSO_24h-r1_tcount,mr252-MV411_MEF2D-DMSO_2h-r1_tcount
3,0,0,0,0,0,0,1,2,4,0,0,0,1,0,3,0,1,0,0,0,0,0
11,0,0,0,1,0,0,0,13,5,0,0,1,11,2,3,0,2,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,5,2,0,0,1,5,4,1,1,2,2,3,1,0,2,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,2,0,0,10,2,1,11,24,33,7,1,4,23,6,15,2,12,3,1,3,7,9
9,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,2,0,0,0,13,2,2,0,1,1,2,3,0,7,4,0,0,1,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,14,3,0,42,6,2,39,181,143,27,3,34,160,23,64,10,83,12,2,2,96,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,6,2,0,5,18,15,1,0,2,11,0,2,0,7,1,4,0,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,24,0,2,38,28,5,54,168,166,35,0,53,133,11,50,2,57,11,5,0,57,44
23,1,0,1,12,8,5,10,53,64,9,0,17,43,6,16,1,21,0,0,1,8,24
38,7,2,0,7,2,0,9,15,24,5,0,4,5,5,6,1,20,1,2,0,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,1,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,5,2,0,0,0,4,0,1,0,1,0,0,0,2,1
15,9,0,0,5,0,0,3,15,21,8,0,6,13,7,5,0,2,0,0,1,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,13,0,0,10,12,3,10,20,22,9,0,8,18,1,18,8,23,3,0,6,21,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,4,3,2,0,1,2,0,0,1,1,0,0,0,0,0
13,3,0,0,3,0,0,4,24,22,5,1,4,22,0,4,0,5,3,2,0,12,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,6,2,1,0,1,4,0,1,0,1,0,1,0,3,0
14,1,0,0,1,0,0,0,0,7,2,0,0,3,1,1,0,1,3,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0
25,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0
7,3,0,0,1,0,0,1,1,3,0,0,0,7,0,2,0,2,8,0,0,2,2
0,0,0,0,0,1,0,3,3,6,2,0,0,1,2,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,8,5,1,5,8,14,4,0,9,13,8,7,0,12,1,0,1,16,6
2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,45,3,6,90,4,1,13,48,70,23,9,19,55,41,92,15,116,53,19,38,201,16
30,1,0,0,6,2,2,4,29,44,7,1,3,21,5,7,2,9,1,0,0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,0,0,2,3,4,2,0,2,6,2,0,1,2,0,0,0,3,2
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
29,5,0,3,12,5,1,8,44,37,5,1,17,34,5,13,1,22,5,1,0,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,9,0,0,36,17,8,57,153,169,63,3,47,140,19,37,4,49,0,3,5,38,49
0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,0,1,0,0,1,3,2,2,0,0,4,1,3,0,2,0,0,0,2,4
3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,4,1,0,2,3,1,1,2,3,2,1,1,0,5,0,0,4,4,2
97,17,1,4,17,1,0,9,73,57,16,2,17,81,4,29,2,32,19,6,7,31,23
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2
4,4,0,0,2,0,0,1,3,10,2,1,2,4,1,0,0,3,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,3,3,0,4,4,0,7,20,17,2,1,5,10,5,7,0,10,0,0,0,9,4
5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,0,0,16,0,0,8,10,13,0,0,4,4,9,16,4,12,0,4,0,12,1
1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
17,0,0,0,1,0,0,0,4,7,2,1,4,1,0,4,0,11,0,0,0,9,3
1,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,3,0,1,0,1
10,0,0,0,6,1,2,3,20,22,2,0,6,15,2,13,0,3,0,1,0,9,1
4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3,0,0,8,0,5,0,8,7,1,1,1,7,2,1,3,11,0,0,0,5,2
0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
59,7,2,0,17,9,0,23,89,75,19,3,33,58,11,26,1,39,4,0,0,38,29
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
0,0,0,0,2,0,0,2,9,6,4,0,2,7,1,2,0,2,0,0,2,3,0
0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0
46,15,2,0,21,25,4,33,202,254,23,2,40,200,10,25,5,36,9,5,3,60,29
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4,3,0,0,1,0,6,2,5,1,0,0,1,1,2,1,0,0,1,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,2,0,5,0,0,5,21,34,2,1,10,22,2,8,0,20,0,0,1,8,8
28,10,0,3,21,8,0,22,103,86,18,2,27,80,6,17,6,27,1,0,0,24,23
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,13,3,0,16,27,38,10,0,11,37,6,9,0,10,0,0,1,19,10
26,9,0,0,4,3,0,18,35,54,8,3,14,29,2,3,0,13,0,0,0,14,7
30,1,0,0,13,9,1,12,70,95,16,1,19,52,5,11,2,21,2,1,1,25,16
0,0,0,0,0,1,0,2,1,1,1,1,0,3,0,2,3,1,2,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,1,4,6,0,0,2,9,0,0,0,4,0,0,0,4,3
0,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,0,0,4,0,0,0,0
24,0,0,0,7,0,1,8,42,37,12,4,3,27,5,6,0,9,2,0,0,10,6
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,1,4,0,0,7,21,19,6,0,2,15,2,1,0,6,0,0,0,7,2
0,0,0,0,2,1,0,0,8,11,0,0,0,6,0,1,0,4,0,0,0,2,2
5,0,0,0,0,3,0,3,5,8,1,0,0,5,1,4,0,1,0,0,0,1,1
75,12,0,0,23,14,2,27,144,127,35,3,39,114,12,52,12,89,2,0,2,73,25
1,1,0,0,4,0,0,0,10,7,2,0,3,7,0,2,0,8,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,2,7,13,1,0,1,5,0,1,0,0,1,0,0,1,0
11,1,0,0,0,0,0,2,4,6,0,2,1,4,0,4,0,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,3,0,0,1,7,4,2,1,0,7,1,2,3,2,0,0,0,5,0
0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0
47,1,0,4,9,1,0,7,48,42,8,3,10,50,3,11,4,13,2,0,0,19,13
82,16,0,3,24,8,2,6,66,67,13,0,16,71,10,31,0,30,8,2,4,46,17
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,2,0,0,0,7,3,0,0,1,6,0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,7,6,2,0,2,11,0,0,0,2,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
3,0,0,0,0,0,0,1,4,4,1,0,1,5,0,0,0,2,0,0,0,2,4
13,2,0,0,6,5,4,6,15,10,3,1,2,18,3,6,0,7,2,0,0,14,5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
64,16,0,3,27,12,0,34,88,107,15,4,19,65,9,25,2,34,8,0,2,30,24
93,17,0,0,11,1,2,13,57,55,10,2,16,65,8,10,5,21,9,7,2,16,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,5,1,0,2,13,14,1,0,2,7,0,2,0,3,0,1,0,3,1
1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,3,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,71,0,4,153,60,17,144,660,829,151,9,189,592,68,189,26,221,21,2,10,273,158
10,0,0,0,1,0,0,0,1,6,3,0,2,2,4,5,3,1,3,0,4,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,0,0,1,3,0,8,11,14,4,0,6,5,0,1,0,5,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,50,1,26,169,64,40,153,406,436,141,34,144,418,87,170,28,211,21,10,29,277,180
14,0,0,0,0,0,0,0,2,6,0,3,1,5,2,3,0,6,0,1,2,3,0
1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,4,0,0,6,1,0,4,5,8,2,0,2,3,2,3,1,15,0,0,0,6,0
18,3,0,0,2,1,2,7,15,10,13,1,11,7,3,6,1,8,7,0,0,6,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,0,0,1,0,1,1,4,14,3,0,4,4,0,0,0,1,6,0,0,2,1
1,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,4,0
5,0,0,0,4,6,1,2,6,8,3,0,0,6,1,3,2,3,0,0,0,4,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,0,0,15,8,2,8,33,61,11,3,17,36,7,17,0,19,2,0,0,16,10
3,2,0,0,0,0,0,0,3,6,1,1,0,3,0,2,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,8,2,0,16,27,25,13,6,2,18,3,14,0,23,2,0,0,10,5
5,10,0,0,4,3,0,19,5,17,7,1,7,15,1,2,0,8,0,0,0,10,8
22,2,0,0,9,0,0,9,25,35,2,0,2,23,1,4,2,4,4,0,0,14,4
24,7,0,0,8,0,2,2,26,25,7,3,18,34,4,10,0,12,2,0,0,12,5
28,2,0,1,22,0,3,18,57,96,15,1,23,82,12,19,0,33,2,0,0,38,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,5,10,0,3,4,9,24,1,0,5,12,2,4,1,11,0,0,2,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,4,0,0,1,17,10,1,5,3,1,1,4,1,2,0,0,0,5,2
3,4,0,0,2,0,2,3,10,8,8,0,2,4,1,3,0,14,0,0,0,2,0
8,1,0,0,2,2,4,8,6,10,2,0,7,4,6,10,5,7,1,0,0,6,4
56,6,0,6,32,8,14,37,101,119,33,7,28,104,23,38,14,40,0,2,1,67,39
476,133,0,17,223,81,48,251,564,662,185,28,205,573,162,253,52,306,9,35,15,369,187
11,0,0,0,3,0,1,3,31,27,0,1,5,28,2,3,4,9,0,1,1,8,7
19,1,2,0,2,0,1,1,10,15,0,0,5,12,1,5,0,5,5,0,3,5,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,0,0,12,3,1,14,47,62,10,2,7,41,5,17,2,16,0,1,1,19,13
15,0,0,0,4,1,2,0,4,3,4,1,1,6,3,3,0,12,0,0,1,3,0
8,0,3,0,8,3,0,3,13,15,7,0,5,13,3,6,0,5,0,0,0,6,1
587,111,6,18,336,90,53,170,579,602,169,60,153,589,237,365,31,551,36,41,9,643,151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,0,3,14,3,17,46,35,1,0,12,41,2,8,1,14,1,1,0,8,4
82,18,2,0,89,53,28,95,535,478,102,6,105,489,44,116,13,162,9,8,4,175,143
44,12,0,13,61,22,9,39,97,99,31,4,30,104,47,70,9,76,10,5,0,95,26
0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,1,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,2,5,0,0,0,3,0,2,0,3,0,0,0,4,1
2,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2
3,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,3,2
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
16,7,0,9,6,2,0,2,9,10,5,0,8,9,3,2,0,18,3,0,0,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,19,1,3,48,6,1,24,54,88,20,5,15,42,30,56,12,55,0,5,1,87,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,1,0,0,2,6,13,2,0,1,4,0,1,0,1,0,0,0,3,1
12,3,0,0,8,2,4,11,16,38,8,0,9,27,12,17,2,16,0,1,0,20,5
45,17,0,5,11,5,10,10,16,27,5,0,7,17,16,17,1,22,0,1,0,28,7
16,7,1,0,28,24,6,94,131,194,60,0,58,120,24,28,14,36,2,0,0,41,44
46,10,0,0,6,10,0,17,33,40,5,0,11,29,4,12,0,21,6,2,0,16,4
6,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,9,0,20,39,51,6,3,23,43,2,7,1,9,0,1,0,6,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,1,0,7,0,1,0,1,0,1,1,2,3,0,6,0,0,0,1,0
0,0,0,0,3,12,0,3,2,9,1,0,6,4,0,2,0,2,0,0,0,0,2
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,3,2,0,1,4,0,1,0,2,0,0,0,1,3
2,8,0,3,8,5,0,7,2,15,2,2,3,11,3,10,0,13,0,0,0,14,3
24,2,0,0,5,8,0,10,31,35,3,1,12,16,11,7,3,10,12,2,4,12,6
4,0,0,0,1,0,1,0,2,1,1,0,0,0,2,1,2,3,0,0,0,1,0
29,5,0,0,7,0,1,2,6,9,1,3,2,5,5,15,0,15,11,0,0,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,12,0,0,13,0,4,16,20,25,5,6,11,17,12,10,7,12,0,7,0,29,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,3,0,0,0,1,4,0,0,0,1,2,1,0,0,0,0,0,1,0
2,0,0,0,9,4,0,16,8,12,0,1,6,9,7,2,0,6,0,0,0,2,1
31,8,0,4,28,2,13,23,43,54,14,4,13,47,24,34,13,56,3,1,4,73,10
10,0,0,0,9,5,0,17,29,31,3,1,1,27,2,5,0,8,0,0,0,7,6
10,6,0,0,2,1,1,5,20,22,2,0,11,6,8,5,0,8,0,0,0,10,3
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0
148,37,0,2,86,30,27,70,159,134,60,16,56,150,74,83,24,126,9,13,8,152,58
214,67,3,9,115,67,12,142,278,362,104,16,123,245,104,131,33,210,7,15,1,192,83
14,1,0,0,8,2,5,6,29,23,7,2,6,16,2,13,0,10,0,0,2,14,11
21,2,0,0,10,11,0,28,68,97,14,0,24,62,6,12,0,27,1,6,0,29,9
122,8,2,0,29,31,4,55,180,180,28,4,49,130,16,41,8,52,22,1,6,52,44
41,12,0,3,26,12,7,35,83,96,37,7,26,86,15,30,6,40,6,2,0,42,33
16,1,0,0,0,0,0,1,17,14,2,0,0,18,3,3,0,6,0,3,0,1,1
12,10,0,0,11,0,0,21,89,74,17,0,20,50,4,14,3,14,0,0,1,14,14
8,6,0,0,4,4,0,8,20,15,7,0,4,14,3,9,0,13,2,0,4,9,3
9,2,0,0,0,2,1,2,21,15,7,0,8,18,5,3,0,7,0,0,0,2,5
0,0,0,0,2,0,0,1,2,3,1,0,1,3,0,0,0,3,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,0,0,3,10,0,8,49,49,6,2,8,39,5,6,1,12,2,0,2,17,7
1,0,0,0,1,0,0,1,4,3,1,0,3,3,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,8,0,1,3,8,6,4,1,4,9,1,5,7,3,4,0,3,2,1
9,0,0,0,3,3,0,3,9,6,0,0,6,9,4,2,2,4,3,3,0,8,1
14,0,0,4,10,5,2,15,48,54,8,1,8,53,4,7,2,16,2,0,0,18,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,13,1,0,4,11,18,3,2,6,14,19,9,0,15,4,0,0,26,4
3,0,0,0,2,0,0,1,4,4,3,0,1,8,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,1,7,1,0,1,0,2,1,0,1,0,0,0,1,0
33,16,2,0,19,3,6,20,77,70,8,0,11,67,4,16,4,15,5,1,0,31,20
0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,5,7,0,9,20,35,5,0,8,29,2,4,0,10,1,0,4,5,6
3,0,0,0,0,0,0,0,6,13,1,0,0,8,2,1,0,5,0,1,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,11,0,0,0,0,1,0,3,0,0,0,3,4,1,1,0,6,0,2,0,0,0
1,0,0,0,1,0,0,0,3,2,1,0,0,0,0,3,0,2,0,0,0,0,1
1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
