	IBET+SGC1	IBET+SGC2	DMSO1	DMSO2	SGC1	SGC2	IBET1	IBET2
ENSG00000156030	113.9386264	103.6834563	161.1261653	142.2685265	104.3719782	130.092778	143.8225176	129.0833833
ENSG00000156042	2.718107445	4.056580849	1.954645283	2.004755718	2.057186818	2.209529369	2.820049364	4.031946661
ENSG00000156050	6.601118082	6.806805154	3.856462316	3.249086854	3.569824184	3.502912414	5.304378565	6.719911102
ENSG00000156052	72.11305468	68.96187444	71.89924948	75.2820337	79.98826391	91.7224143	37.26493802	44.29032317
ENSG00000156110	19.69241108	24.75201874	23.6670564	25.50878828	22.08450554	18.59238128	22.89611507	21.68698583
ENSG00000156127	1.775090577	2.268935051	2.694240796	2.143014733	3.206791216	2.047856488	1.141448552	1.527252523
ENSG00000156136	17.41807628	16.70761265	13.04857797	13.756772	17.42558246	18.59238128	19.27033732	15.88342624
ENSG00000156162	14.86638358	16.2263234	12.78443672	10.02377859	15.12637366	14.82001406	13.89881472	16.67759755
ENSG00000156170	10.31771398	10.38209675	9.139287406	9.954649084	13.4927253	12.82604853	8.258715994	10.56858746
ENSG00000156171	9.65205501	10.31334114	12.73160847	12.99634742	10.89098903	11.69433837	9.064444384	10.07986665
ENSG00000156172	4.382254861	3.850314026	3.48666456	3.179957346	4.900945066	5.550768903	2.887193396	4.58175757
ENSG00000156194	3.050936929	1.856401406	2.218786538	2.350403256	2.722747259	2.47898417	2.551473234	2.687964441
ENSG00000156218	43.82254861	45.85999028	41.94563122	44.79592088	41.6882858	50.11859301	44.38220546	56.56943346
ENSG00000156219	2.718107445	2.131423836	2.958382051	2.350403256	3.811846162	3.556803375	2.215753072	2.810144643
ENSG00000156232	21.80033114	20.69543789	22.66331964	20.53146374	16.63901102	19.67020048	27.79762944	26.2076533
ENSG00000156239	4.160368539	4.744136925	2.482927792	2.834309809	4.053868141	3.610694335	3.491489689	3.90976646
ENSG00000156253	15.42109938	16.70761265	17.06352504	13.89503101	15.24738465	14.06554062	15.04026327	17.10522826
ENSG00000156256	22.46599011	27.0897094	28.05180123	27.23702597	23.05259346	25.00540554	26.11902863	29.62869895
ENSG00000156261	120.7061592	143.6304643	213.4789619	192.5256785	150.1746377	134.4040548	171.3515709	176.9169323
ENSG00000156265	2.440749543	1.650134583	3.169695054	3.110827839	2.662241764	4.311276818	2.685761299	2.382513936
ENSG00000156273	53.64101836	45.37870103	42.42108548	37.6064521	40.47817591	45.26840659	57.0724276	54.67564033
ENSG00000156299	2.718107445	2.750224305	5.28282509	5.392101587	8.591780238	8.730335556	2.820049364	2.871234744
ENSG00000156304	72.77871364	75.8374352	70.10308895	70.58122719	60.9290331	69.14210196	83.39288833	82.77708676
ENSG00000156313	4.992442247	5.500448609	5.705451098	3.802122914	4.416901108	3.341239534	5.304378565	4.642847671
ENSG00000156345	7.710549692	5.981737862	6.920500868	6.567303215	13.25070333	13.04161237	3.491489689	4.031946661
ENSG00000156374	6.268288599	6.738049546	7.395955126	7.189468783	7.381670346	8.191425954	7.922995832	6.536640799
ENSG00000156381	2.496221123	2.612713089	4.490401327	3.110827839	2.541230775	2.47898417	3.491489689	1.527252523
ENSG00000156384	6.878475984	7.219338799	4.648886079	4.839065527	6.232065947	4.257385857	7.587275669	6.842091304
ENSG00000156398	11.64903191	9.006984597	12.15049771	10.9915917	12.10109893	11.74822933	7.184411475	8.919154736
ENSG00000156411	28.84522187	28.18979912	26.3612972	29.17265218	31.82589018	28.23886316	26.52189283	28.04035633
ENSG00000156413	3.272823251	4.125336457	3.856462316	4.147770452	3.448813194	3.664585295	4.767226306	3.421045652
ENSG00000156463	2.551692704	3.231513558	1.796160531	2.488662271	2.299208796	2.37120225	2.350041137	3.115595147
ENSG00000156467	129.193311	145.8306437	93.55883235	96.3665335	139.8281981	99.10547585	102.5960816	104.8306132
ENSG00000156469	10.5396003	10.58836357	9.35060041	9.816390069	9.92290112	10.5626282	10.81018923	11.11839837
ENSG00000156471	46.31876973	55.9670646	59.90723652	72.10207635	63.22824189	55.13045231	52.90949759	56.01962255
ENSG00000156482	144.3370525	162.4007452	141.1042582	151.739269	178.6122202	136.1285655	128.7822543	133.6651408
ENSG00000156486	1.497732674	1.100089722	0.264141255	0.622165568	0.968087914	0.431127682	1.947176942	1.832703028
ENSG00000156500	18.63845105	18.90779209	16.32392953	15.41588018	15.48940663	17.24510727	17.59173651	20.64845411
ENSG00000156502	15.69845729	12.78854302	15.10887976	15.55413919	17.66760443	19.61630952	11.81734972	12.64565089
ENSG00000156504	15.69845729	17.1889019	21.13130036	18.94148506	16.82052751	19.13129088	16.45028796	16.12778665
ENSG00000156508	973.0269939	1137.148994	873.7264417	891.2176111	1082.56431	786.1074367	811.3684884	816.9579197
ENSG00000156509	13.47959407	13.61361031	13.10140622	9.401613024	10.46745057	14.28110446	13.0259423	12.76783109
ENSG00000156515	25.6278702	27.9835323	21.34261336	20.39320472	23.53663741	17.29899823	23.03040314	19.24338179
ENSG00000156521	3.550181153	3.575291596	5.494138094	7.465986813	8.289252765	6.951933869	3.760065818	2.565784239
ENSG00000156531	22.13316063	24.20197388	17.59180755	15.55413919	17.72810993	18.86183608	21.21751426	21.74807593
ENSG00000156535	1.164903191	1.512623368	1.584847527	1.520849166	1.875670334	1.886183608	1.544312747	1.466162422
ENSG00000156587	1.275846352	1.787645798	2.32444304	1.728237688	3.993362646	2.748438971	0.940016455	0.549810908
ENSG00000156599	49.5361214	49.09150384	56.47340022	57.7922683	48.22287922	51.68143085	55.39382679	59.0130375
ENSG00000156603	8.819981303	10.65711918	6.920500868	6.359914693	5.566505507	5.712441783	10.5416131	8.980244837
ENSG00000156639	20.63542795	22.27681687	29.21402275	27.44441449	21.60046159	19.45463664	29.14051009	27.49054542
ENSG00000156642	13.25770774	14.71370003	12.04484121	12.78895889	11.98008794	12.55659373	13.76452666	14.53944402
ENSG00000156650	41.49274223	43.93483327	46.22471954	44.38114383	51.24815396	50.44193877	40.82357174	44.65686378
ENSG00000156671	21.0792006	19.73285939	13.25989098	12.02853431	11.79857145	15.46670558	20.27749781	22.17570664
ENSG00000156675	53.97384785	53.14808469	32.0667483	32.42173903	45.98417592	52.54368622	48.88085564	53.39274821
ENSG00000156697	20.41354163	21.31423836	22.71614789	28.13570956	26.25938467	26.94548011	17.12172828	19.24338179
ENSG00000156709	16.86336048	20.21414864	22.61049139	21.70666536	21.4189451	19.88576432	17.39030441	16.61650745
ENSG00000156735	42.54670226	39.05318512	35.92321061	32.21435051	34.12509897	37.83145408	46.26223837	45.08449449
ENSG00000156787	12.70299194	16.02005657	18.33140306	15.69239821	15.48940663	15.25114174	16.98744022	13.317642
ENSG00000156795	3.16188009	3.850314026	3.909290567	3.940381929	3.448813194	3.502912414	4.162930013	3.665406056
ENSG00000156802	117.7661654	137.029926	127.8971954	104.2472974	92.99694526	95.87201823	155.5055792	140.0185113
ENSG00000156804	3.16188009	3.850314026	4.543229578	4.355158974	4.96145056	6.413024266	2.350041137	2.993414946
ENSG00000156831	8.5426234	10.17582993	7.977065886	8.157281889	7.805208808	7.975862113	8.393004059	7.391902212
ENSG00000156853	19.24863844	15.12623368	20.91998736	19.49452112	25.77534071	26.02933379	16.45028796	14.17290342
ENSG00000156858	29.28899451	33.07144726	25.99149944	30.55524233	25.65432973	23.06533097	28.26763767	25.84111269
ENSG00000156860	75.71870741	81.13161698	66.08814188	77.21765991	67.7056485	67.90260988	81.98286365	81.55528474
ENSG00000156869	7.155833887	6.394271508	3.962118818	3.802122914	4.96145056	4.79629546	7.452987604	6.047919992
ENSG00000156873	29.56635242	30.52748978	21.07847211	23.98793911	19.1197363	25.27486034	27.73048541	29.13997814
ENSG00000156875	22.07768905	20.35165985	25.46321694	28.27396858	24.08118687	28.02329931	23.7689875	25.16912158
ENSG00000156876	7.599606531	10.31334114	10.67130668	9.470742532	9.317846174	9.80815476	7.654419702	8.186073525
ENSG00000156928	6.601118082	5.844226647	6.920500868	7.535116321	5.445494517	7.598625391	6.580115182	7.086451708
ENSG00000156931	21.6339164	23.58317341	15.32019276	14.10241954	18.93821982	14.38888638	19.60605748	16.73868765
ENSG00000156958	10.48412872	8.93822899	9.509085163	9.747260562	10.83048354	10.2931734	10.5416131	12.03474988
ENSG00000156966	23.46447856	16.50134583	109.4073076	106.1829236	174.6188575	130.038887	23.09754717	15.33361533
ENSG00000156968	20.08071215	23.03312855	27.36503397	32.90564558	33.15701106	30.55617445	21.88895459	27.55163552
ENSG00000156970	32.39540302	44.2786113	49.07744509	45.69460448	39.02604404	53.13648678	30.55053477	29.99523956
ENSG00000156973	9.152810786	10.51960796	5.758279348	6.636432723	5.445494517	4.688513539	8.258715994	9.22460524
ENSG00000156976	333.2732558	293.7239557	266.0958998	270.0889859	286.9775611	306.208436	303.0881626	324.3273458
ENSG00000156983	55.5270521	55.00448609	64.87309211	57.51575027	54.63646166	56.53161727	66.80831231	58.15777609
ENSG00000156990	23.6308933	20.00788182	17.6446358	20.1858162	25.77534071	28.66999084	16.31599989	15.88342624
ENSG00000157014	9.984884494	7.219338799	11.78069995	11.40636874	11.49604398	11.26321069	8.594436156	8.55261413
ENSG00000157017	1.775090577	1.581378975	2.218786538	2.834309809	2.117692312	2.640657051	2.081465007	1.832703028
ENSG00000157020	26.07164284	27.63975426	28.47442724	29.79481775	26.13837368	25.65209707	24.64185992	28.71234744
ENSG00000157036	9.762998171	9.488273851	7.660096381	8.295540904	11.43553849	11.20931973	7.654419702	8.247163626
ENSG00000157045	7.766021273	8.250672914	6.973329119	6.4290442	7.684197819	7.975862113	8.863012286	7.269722011
ENSG00000157106	144.8362967	151.5373592	136.8251698	160.5187165	150.7796926	142.7571536	156.4455957	183.2703028
ENSG00000157107	2.10792006	1.787645798	1.109393269	0.898683598	1.391626377	1.077819204	1.477168714	1.466162422
ENSG00000157110	5.158856988	5.019159356	4.331916574	6.221655678	4.295890119	5.442986982	6.51297115	8.308253726
ENSG00000157181	11.92638981	12.6510318	11.09393269	9.954649084	13.61373629	12.34102989	11.14590939	11.42384887
ENSG00000157184	17.97279209	21.03921593	17.69746405	13.13460643	17.30457147	15.79005134	19.80748958	16.86086786
ENSG00000157191	21.24561534	21.58926079	17.3276663	16.79847033	16.09446157	16.05950615	25.38044427	25.84111269
ENSG00000157193	20.35807005	17.67019116	35.3949281	47.14632414	34.24610996	35.0830151	18.12888877	21.25935512
ENSG00000157212	27.12560287	25.50833042	32.59503081	29.65655873	28.07454951	31.14897501	26.38760476	26.2076533
ENSG00000157214	4.715084344	3.094002343	4.12060357	4.700806512	5.021956055	5.119641221	3.424345656	6.047919992
ENSG00000157216	19.02675212	23.37690659	12.46746721	10.71507367	17.00204399	14.4966683	15.98027973	13.56200241
ENSG00000157224	13.64600881	10.17582993	10.82979144	10.23116711	11.61705497	12.01768413	14.97311924	16.18887675
ENSG00000157227	32.95011883	38.57189587	91.28721756	72.65511241	53.42635176	56.31605343	43.17361288	34.69917733
ENSG00000157240	6.268288599	5.362937394	2.377271291	2.004755718	3.206791216	2.694548011	5.572954695	3.97085656
ENSG00000157259	21.57844482	18.83903649	23.87836941	17.35150639	20.93490114	24.03536826	20.07606571	21.07608482
ENSG00000157303	0.166414742	0.206266823	2.535756043	2.488662271	1.512637366	0.970037284	0.470008227	0.488720807
ENSG00000157306	7.710549692	8.388184129	8.980802653	8.986835979	8.531274744	9.538699959	7.05012341	8.308253726
ENSG00000157315	0.998488449	1.031334114	1.056565018	1.175201628	0.90758242	1.562837846	1.410024682	0.794171312
ENSG00000157322	1.10943161	1.71889019	0.898080265	1.589978673	1.149604398	1.347274006	1.611456779	1.588342624
ENSG00000157326	3.938482217	3.919069634	2.799897298	2.626921286	2.964769237	2.263420329	2.350041137	2.443604037
ENSG00000157330	0.887545288	1.375112152	2.007473534	1.589978673	1.512637366	1.293383045	1.275736617	1.832703028
ENSG00000157349	10.09582765	9.900807496	8.927974403	10.16203761	10.28593409	11.26321069	9.265876481	8.002803222
ENSG00000157350	8.098850756	6.119249078	8.18837889	7.051209768	10.83048354	8.784226516	5.1700905	4.765027873
ENSG00000157353	7.100362307	6.3255159	6.656359614	5.32297208	7.321164851	5.820223704	6.177250987	5.009388276
ENSG00000157379	7.766021273	7.700628053	7.290298625	8.986835979	8.712791228	10.2931734	7.587275669	8.430433928
ENSG00000157388	4.160368539	3.987825242	4.596057829	5.530360602	4.477406603	6.143569465	4.700082273	5.742469487
ENSG00000157426	10.76148662	11.82596451	7.237470374	7.327727798	9.801890131	7.005824829	9.668740676	10.01877655
ENSG00000157429	1.775090577	1.100089722	1.109393269	1.451719658	2.420219785	1.778401687	1.007160487	1.527252523
ENSG00000157445	0.166414742	0.27502243	0.633939011	0.691295075	2.601736269	2.209529369	0	0
ENSG00000157450	37.83161791	32.38389119	29.74230526	25.37052926	28.37707698	25.70598803	33.7063043	33.1108347
ENSG00000157456	17.97279209	25.64584164	19.49362458	19.21800309	14.6423297	19.40074568	24.03756363	18.14375998
ENSG00000157470	0.832073708	0.756311684	1.320706273	1.175201628	1.573142861	1.778401687	1.007160487	0.794171312
ENSG00000157483	5.047913827	6.3255159	5.86393585	3.871252422	4.598417592	5.928005624	7.251555507	5.25374868
ENSG00000157500	19.41505318	20.42041546	20.3388766	17.4206359	22.38703302	21.12525641	21.55323442	18.44921048
ENSG00000157514	22.35504695	22.27681687	55.7338047	31.52305543	23.53663741	20.0474372	40.35356352	23.21423835
ENSG00000157538	26.73730181	25.50833042	25.51604519	23.08925552	23.77865939	25.38264226	28.40192574	30.72832077
ENSG00000157540	96.85337959	93.0263371	95.40782113	89.79923028	83.19505512	95.49478151	104.6775466	113.3221372
ENSG00000157542	3.16188009	2.337690659	2.694240796	3.041698331	2.420219785	3.664585295	3.424345656	3.665406056
ENSG00000157551	7.266777048	8.869473382	8.927974403	8.710317949	8.894307711	9.7542638	7.452987604	8.674794332
ENSG00000157557	155.3204255	119.497246	157.6923289	132.0373594	208.3809235	207.318524	114.8834396	91.8795118
ENSG00000157578	2.385277962	2.268935051	1.426362774	1.175201628	2.238703302	1.993965528	1.947176942	2.199243633
ENSG00000157593	11.70450349	10.17582993	13.25989098	13.756772	17.72810993	13.90386774	11.14590939	8.858064635
ENSG00000157600	22.18863221	19.52659256	22.55766314	24.26445714	23.17360445	19.83187336	24.64185992	19.7321026
ENSG00000157601	2.385277962	2.062668228	0.950908516	1.797367196	2.359714291	3.125675693	1.611456779	1.34398222
ENSG00000157617	6.37923176	3.987825242	9.826054668	8.848576964	11.49604398	9.969827641	6.110106955	5.437018983
ENSG00000157625	18.02826367	21.03921593	16.42958603	15.6232687	15.97345058	16.11339711	18.86747312	20.0375531
ENSG00000157637	36.1674705	40.70331971	53.40936166	58.27617485	43.50345064	35.94527047	40.01784335	35.98206945
ENSG00000157657	11.64903191	12.51352059	34.02139358	36.29299145	28.74010995	27.75384451	14.03310279	14.47835392
ENSG00000157693	6.212817018	7.49436123	13.52403223	11.9594048	9.680879142	12.28713893	7.721563734	7.941713121
ENSG00000157734	10.31771398	8.731962167	12.20332596	11.0607212	11.07250552	13.25717621	13.2273744	13.0732816
ENSG00000157741	34.00407886	32.93393605	27.68200347	29.65655873	31.76538468	31.90344845	30.01338252	37.75368237
ENSG00000157764	15.42109938	16.98263508	15.74281877	16.31456378	16.15496707	15.25114174	15.98027973	17.22740846
ENSG00000157778	11.31620243	12.16974255	16.85221204	14.51719658	14.76334069	12.82604853	11.54877359	11.30166867
ENSG00000157796	14.75544042	16.57010143	10.77696318	8.433799919	11.98008794	10.77819204	12.42164601	11.91256968
ENSG00000157800	7.322248629	5.844226647	5.652622847	5.32297208	6.353076937	7.652516351	8.258715994	7.147541809
ENSG00000157823	9.707526591	7.906894876	5.969592352	5.668619618	7.139648367	7.706407312	8.057283897	8.674794332
ENSG00000157827	2.496221123	3.16275795	1.426362774	1.589978673	2.299208796	4.149603937	1.880032909	3.359955551
ENSG00000157833	6.656589662	5.362937394	9.826054668	7.258598291	8.34975826	6.898042908	6.580115182	5.620289286
ENSG00000157837	17.97279209	18.42650284	15.42584926	17.69715393	15.36839564	16.59841575	17.32316038	18.26594018
ENSG00000157851	1.775090577	1.856401406	1.320706273	2.004755718	1.69415385	2.155638409	1.880032909	1.771612927
ENSG00000157869	4.382254861	5.637959824	4.437573076	4.76993602	5.082461549	3.826258176	5.70724276	6.047919992
ENSG00000157870	4.049425378	4.056580849	6.180905356	6.70556223	7.623692324	6.305242346	4.028641948	2.565784239
ENSG00000157873	4.437726442	5.637959824	9.244943908	11.61375727	10.46745057	7.490843471	4.297218078	3.787586258
ENSG00000157881	19.24863844	18.15148041	16.64089903	16.10717525	14.52131871	13.63441294	21.21751426	18.02157977
ENSG00000157890	2.052448479	2.062668228	0.792423764	0.898683598	1.149604398	1.724510727	1.275736617	2.749054542
ENSG00000157895	12.8139351	12.78854302	12.52029546	12.37418185	13.19019783	14.55055926	11.88449375	12.8289212
ENSG00000157911	4.326783281	2.681468697	5.441309843	3.940381929	4.719428582	4.257385857	2.954337429	1.95488323
ENSG00000157916	35.33539679	42.00967625	30.79887028	30.90088987	26.86443962	27.64606259	35.65348124	36.40970015
ENSG00000157927	4.936970666	5.225426179	5.546966345	5.392101587	4.356395614	3.664585295	3.961497916	4.520667469
ENSG00000157933	43.87802019	42.97225476	44.85118502	38.43600619	37.81593415	32.98126766	49.75372806	53.63710862
ENSG00000157954	31.06408509	36.71549447	26.30846895	27.16789646	26.25938467	25.65209707	28.939078	28.77343754
ENSG00000157978	15.47657097	16.84512387	15.58433402	17.90454245	13.25070333	14.17332254	19.00176119	16.86086786
ENSG00000157992	2.10792006	2.475201874	0.950908516	1.451719658	0.968087914	0.916146324	2.551473234	2.62687434
ENSG00000157999	2.551692704	1.650134583	0.686767262	1.036942613	1.391626377	1.616728807	2.081465007	1.893793129
ENSG00000158006	7.100362307	6.463027116	6.656359614	5.530360602	9.317846174	7.167497709	6.311539052	6.842091304
