,mr522-MV411-DMSO-r1_tcount,mr523-MV411-DMSO-r2_tcount,mr524-MV411-DMSO-r3_tcount,mr525-MV411-DMSO-r4_tcount,mr526-MV411-DMSO-r5_tcount,mr527-MV411-Mebendazole-r1_tcount,mr528-MV411-Mebendazole-r2_tcount,mr529-MV411-Mebendazole-r3_tcount,mr530-MV411-Mebendazole-r4_tcount,mr531-MV411-Mebendazole-r5_tcount
DEF6,0.03333333333333333,0.038461538461538464,0.027522935779816515,0.01744186046511628,0.012345679012345678,0.0,0.026845637583892617,0.03418803418803419,0.02877697841726619,0.009259259259259259
CYHR1,0.0,0.078125,0.03571428571428571,0.006802721088435374,0.05714285714285714,0.02666666666666667,0.012048192771084338,0.030303030303030304,0.027777777777777776,0.028985507246376812
GEMIN4,0.0625,0.1956521739130435,0.16981132075471697,0.1320754716981132,0.08333333333333333,0.08,0.025,0.07407407407407407,0.11904761904761904,0.046511627906976744
PNPLA8,0.0684931506849315,0.0297029702970297,0.03333333333333333,0.03508771929824561,0.10344827586206896,0.044444444444444446,0.03225806451612903,0.06756756756756757,0.027210884353741496,0.06896551724137931
ARHGEF3,0.1951219512195122,0.1464968152866242,0.1103448275862069,0.17037037037037037,0.1793103448275862,0.14666666666666667,0.0916030534351145,0.14285714285714285,0.08888888888888889,0.11926605504587157
NEUROG3,0.0,0.5,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0
DCAF8,0.03400637619553666,0.0296028880866426,0.023529411764705882,0.045283018867924525,0.024822695035460994,0.03622327790973872,0.03248898678414097,0.021019108280254776,0.029743589743589743,0.02308265078183172
MYEF2,0.03987730061349693,0.03160270880361174,0.018134715025906734,0.042735042735042736,0.02745995423340961,0.029874213836477988,0.017241379310344827,0.019261637239165328,0.030864197530864196,0.018711018711018712
ASAP1,0.08518518518518518,0.0497131931166348,0.07231920199501247,0.10355029585798817,0.0675990675990676,0.05087719298245614,0.08211678832116788,0.04275092936802974,0.08892921960072596,0.05636743215031315
AK3,0.020761245674740483,0.012572533849129593,0.017595307917888565,0.01819560272934041,0.011904761904761904,0.008992805755395683,0.015137180700094607,0.01160541586073501,0.008904719501335707,0.006872852233676976
HP1BP3,0.019296254256526674,0.013677811550151976,0.024459078080903106,0.02066532258064516,0.014678899082568808,0.008840864440078585,0.01727509778357236,0.012191103789126854,0.016304347826086956,0.007240204429301534
COPS7A,0.02040816326530612,0.024725274725274724,0.01680672268907563,0.015918958031837915,0.019230769230769232,0.018823529411764704,0.01532567049808429,0.009685230024213076,0.023076923076923078,0.0213903743315508
NSDHL,0.02564102564102564,0.012048192771084338,0.05555555555555555,0.032679738562091505,0.034482758620689655,0.045454545454545456,0.057692307692307696,0.011235955056179775,0.034782608695652174,0.08536585365853659
TAS2R4,1.0,0.0,0.0,0.45454545454545453,0.0,0.25,0.4444444444444444,0.14285714285714285,0.125,0.2
TAS2R14,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.04,0.0,0.0
F11R,0.064,0.0392156862745098,0.035897435897435895,0.03608247422680412,0.0502283105022831,0.02,0.03514376996805112,0.018867924528301886,0.054838709677419356,0.02403846153846154
VILL,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.25
SNHG32,0.036585365853658534,0.013422818791946308,0.02608695652173913,0.15,0.10869565217391304,0.04522613065326633,0.07058823529411765,0.023121387283236993,0.05154639175257732,0.04371584699453552
PARD6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4A,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0
STMN3,0.0,0.006172839506172839,0.0,0.0035211267605633804,0.0392156862745098,0.01485148514851485,0.017167381974248927,0.019138755980861243,0.008888888888888889,0.020942408376963352
RNF141,0.01873536299765808,0.014466546112115732,0.018604651162790697,0.03216374269005848,0.018711018711018712,0.01808785529715762,0.02406015037593985,0.016129032258064516,0.018691588785046728,0.020168067226890758
HEBP1,0.0,0.008928571428571428,0.025423728813559324,0.027932960893854747,0.016129032258064516,0.025210084033613446,0.026785714285714284,0.06086956521739131,0.007633587786259542,0.0
CDON,0.16666666666666666,0.14285714285714285,0.23076923076923078,0.25,0.06666666666666667,0.10526315789473684,0.09523809523809523,0.1,0.05,0.15384615384615385
IMPG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHANK1,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.04878048780487805,0.047619047619047616,0.02127659574468085,0.06060606060606061
TMED5,0.027071640805546384,0.018909899888765295,0.02488765986864846,0.03532490187527257,0.02920353982300885,0.01793005503284218,0.025952960259529603,0.01980384760467748,0.021534563879840752,0.01808721506442022
SLC35B3,0.03148148148148148,0.028465346534653466,0.02186421173762946,0.027318932655654382,0.020214030915576695,0.02047082906857728,0.03018500486854917,0.01868131868131868,0.019178082191780823,0.027261462205700124
MTERF3,0.03508771929824561,0.011627906976744186,0.07,0.08196721311475409,0.046296296296296294,0.05263157894736842,0.07647058823529412,0.03296703296703297,0.035398230088495575,0.04040404040404041
TPRKB,0.017543859649122806,0.02040816326530612,0.0,0.041666666666666664,0.05263157894736842,0.0,0.036585365853658534,0.0,0.0136986301369863,0.02
MED31,0.016574585635359115,0.01639344262295082,0.00881057268722467,0.01348314606741573,0.029850746268656716,0.031161473087818695,0.025157232704402517,0.0,0.012012012012012012,0.01171875
COQ6,0.0,0.05,0.0,0.034482758620689655,0.0,0.05263157894736842,0.0,0.05,0.05263157894736842,0.0
AMDHD2,0.0,0.0,0.0,0.125,0.05555555555555555,0.0,0.18181818181818182,0.0,0.0,0.0
SLC35C2,0.05309734513274336,0.00625,0.03139013452914798,0.03731343283582089,0.04672897196261682,0.036458333333333336,0.004310344827586207,0.04854368932038835,0.041666666666666664,0.011560693641618497
ASCC1,0.008492569002123142,0.007530120481927711,0.02269503546099291,0.02109704641350211,0.007177033492822967,0.006688963210702341,0.011066398390342052,0.012077294685990338,0.012252591894439209,0.010884353741496598
DERL2,0.06701940035273368,0.039540816326530615,0.05084745762711865,0.06726457399103139,0.047045951859956234,0.05779816513761468,0.05,0.0509761388286334,0.04902789518174133,0.056532663316582916
EXOSC3,0.08202443280977312,0.053549190535491904,0.04398148148148148,0.06833956219967965,0.056753688989784334,0.029561671763506627,0.04921077065923862,0.04055619930475087,0.046762589928057555,0.028493894165535955
FAHD2A,0.0,0.0,0.2222222222222222,0.037037037037037035,0.25,0.0,0.05,0.0,0.0,0.047619047619047616
PRELID3B,0.03023598820058997,0.01917098445595855,0.02482544608223429,0.028741328047571853,0.028332260141661302,0.011249030256012413,0.022090059473237042,0.01692117210070161,0.013323182337266844,0.012292891501870658
EXOSC1,0.012526096033402923,0.015432098765432098,0.005931198102016607,0.01277139208173691,0.01097560975609756,0.019527235354573486,0.007121057985757884,0.00935672514619883,0.008,0.00903225806451613
TMED7,0.03263707571801567,0.01192113709307657,0.016877637130801686,0.03505590812934421,0.027247956403269755,0.019628836545324768,0.018867924528301886,0.013763129300977906,0.020847810979847115,0.01617110067814293
ISOC1,0.0,0.0169971671388102,0.0076045627376425855,0.025096525096525095,0.017123287671232876,0.0078125,0.019886363636363636,0.014367816091954023,0.010582010582010581,0.010135135135135136
EMC9,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.058823529411764705,0.1,0.14285714285714285,0.1,0.0
RRP15,0.05411255411255411,0.017264276228419653,0.03125,0.044381491973559964,0.03423423423423423,0.02997601918465228,0.04921968787515006,0.024783147459727387,0.04357298474945534,0.03099510603588907
WASHC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDC2,0.014534883720930232,0.0018050541516245488,0.01733102253032929,0.013723696248856358,0.014331210191082803,0.003861003861003861,0.012145748987854251,0.011461318051575931,0.014218009478672985,0.0047169811320754715
MRPS16,0.018691588785046728,0.015384615384615385,0.02167712492869367,0.01937046004842615,0.02374059061957151,0.01517939282428703,0.018953440461475072,0.017154389505549948,0.018433179723502304,0.011481056257175661
GLRX2,0.00980392156862745,0.005376344086021506,0.0072992700729927005,0.018421052631578946,0.019230769230769232,0.014492753623188406,0.0040650406504065045,0.0125,0.012345679012345678,0.006666666666666667
MRPS18C,0.013186813186813187,0.0029940119760479044,0.011131725417439703,0.018095238095238095,0.005338078291814947,0.004597701149425287,0.007334963325183374,0.012315270935960592,0.0036188178528347406,0.0014925373134328358
FIS1,0.022388059701492536,0.010948905109489052,0.008298755186721992,0.012320328542094456,0.0070921985815602835,0.01592356687898089,0.013123359580052493,0.016172506738544475,0.01937046004842615,0.015151515151515152
PAM16,0.047619047619047616,0.0,0.0,0.04395604395604396,0.0,0.014084507042253521,0.0,0.016129032258064516,0.014492753623188406,0.0
GOLT1B,0.0338849487785658,0.02155992390615092,0.024896265560165973,0.04707613093048915,0.031746031746031744,0.025408348457350273,0.02832131822863028,0.029559118236472944,0.023692445239159587,0.01953125
BOLA1,0.08108108108108109,0.0547945205479452,0.12162162162162163,0.05844155844155844,0.2,0.0273972602739726,0.07526881720430108,0.0759493670886076,0.09302325581395349,0.11940298507462686
VPS36,0.022895125553914326,0.016853932584269662,0.01509433962264151,0.041295011562603234,0.030961791831357048,0.020197486535008975,0.024965955515206535,0.018501387604070305,0.021100537856847332,0.013563501849568433
DESI2,0.03632760898282695,0.03303862261516985,0.029072956664838178,0.047527472527472525,0.025393600812595226,0.027245949926362298,0.0372199012533232,0.01967871485943775,0.02984524686809138,0.01656412683388547
TVP23B,0.2409090909090909,0.15170278637770898,0.24472573839662448,0.25096525096525096,0.15289256198347106,0.12254901960784313,0.17042606516290726,0.12631578947368421,0.12612612612612611,0.10263929618768329
GLOD4,0.015873015873015872,0.013407821229050279,0.008869179600886918,0.028290993071593534,0.011396011396011397,0.014925373134328358,0.015359741309620048,0.022504892367906065,0.01014040561622465,0.02043010752688172
CELA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN1,0.06666666666666667,0.029411764705882353,0.05,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0410958904109589,0.0,0.03773584905660377
ZNF593,0.037037037037037035,0.046052631578947366,0.06338028169014084,0.050387596899224806,0.06923076923076923,0.06358381502890173,0.05235602094240838,0.037209302325581395,0.05504587155963303,0.06077348066298342
ZBTB7B,0.08928571428571429,0.02531645569620253,0.07142857142857142,0.15789473684210525,0.12,0.1267605633802817,0.10416666666666667,0.07228915662650602,0.13402061855670103,0.05
GMNN,0.09090909090909091,0.054474708171206226,0.0595446584938704,0.06753246753246753,0.05850091407678245,0.04107142857142857,0.06315789473684211,0.04238921001926782,0.043343653250773995,0.049783549783549784
PLEKHA8P1,0.07368421052631578,0.05333333333333334,0.014084507042253521,0.0700280112044818,0.08441558441558442,0.0851063829787234,0.08235294117647059,0.03896103896103896,0.078125,0.06504065040650407
LAP3,0.01834862385321101,0.0075046904315197,0.0136986301369863,0.00847457627118644,0.007936507936507936,0.0030816640986132513,0.013114754098360656,0.0,0.0060790273556231,0.0
WDPCP,0.01282051282051282,0.013157894736842105,0.011363636363636364,0.03626943005181347,0.0,0.03225806451612903,0.038834951456310676,0.0,0.0,0.010101010101010102
ZNF691,0.2222222222222222,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.225,0.23076923076923078,0.3125,0.41025641025641024,0.16
TXNDC12,0.0343811394891945,0.028419182948490232,0.03067257945306726,0.03939500527611678,0.03998621165115478,0.026136957658128592,0.03047858942065491,0.025433526011560695,0.031573873222463245,0.0180064308681672
TXNDC11,0.0,0.11764705882352941,0.2,0.05,0.0,0.0,0.09090909090909091,0.0,0.0,0.19047619047619047
ATL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALHM2,0.025,0.08333333333333333,0.1188118811881188,0.13609467455621302,0.08108108108108109,0.13157894736842105,0.03333333333333333,0.038461538461538464,0.09090909090909091,0.1
RPS27L,0.008902077151335312,0.00516795865633075,0.0166270783847981,0.005952380952380952,0.0064516129032258064,0.005016722408026756,0.003003003003003003,0.0,0.0,0.002277904328018223
YARS2,0.04672897196261682,0.07142857142857142,0.05405405405405406,0.06143344709897611,0.05384615384615385,0.043209876543209874,0.034722222222222224,0.06569343065693431,0.09210526315789473,0.025210084033613446
NMD3,0.031982942430703626,0.030234315948601664,0.0379746835443038,0.05257936507936508,0.025278058645096056,0.02068126520681265,0.028688524590163935,0.020883054892601432,0.03277674706246135,0.02570694087403599
MRPL2,0.027777777777777776,0.04504504504504504,0.06930693069306931,0.02531645569620253,0.031914893617021274,0.03278688524590164,0.03937007874015748,0.03669724770642202,0.05555555555555555,0.017699115044247787
NOSIP,0.0,0.08333333333333333,0.12195121951219512,0.07017543859649122,0.0,0.05970149253731343,0.011764705882352941,0.0125,0.012048192771084338,0.0136986301369863
DERA,0.011461318051575931,0.0,0.013888888888888888,0.006934812760055479,0.006711409395973154,0.0017421602787456446,0.007259528130671506,0.003418803418803419,0.010169491525423728,0.0022935779816513763
MEMO1,0.009828009828009828,0.005434782608695652,0.0072992700729927005,0.01812977099236641,0.014492753623188406,0.008287292817679558,0.008321775312066574,0.0040595399188092015,0.00909090909090909,0.011475409836065573
MRPL4,0.05396825396825397,0.0390625,0.0364963503649635,0.06870229007633588,0.05804311774461028,0.035398230088495575,0.04046997389033943,0.042028985507246375,0.05217391304347826,0.034482758620689655
APIP,0.0,0.004310344827586207,0.0,0.004228329809725159,0.009389671361502348,0.012738853503184714,0.003194888178913738,0.007352941176470588,0.0029850746268656717,0.0
TMX2,0.029069767441860465,0.019347037484885126,0.02160318362706083,0.038511749347258484,0.031088082901554404,0.01608848667672197,0.015407554671968192,0.016251354279523293,0.01766953199617956,0.011912640635340834
CUTC,0.02348993288590604,0.03397027600849257,0.027888446215139442,0.034972677595628415,0.02834008097165992,0.025500910746812388,0.034013605442176874,0.02158273381294964,0.05008635578583765,0.015625
FCF1,0.01092896174863388,0.012182741116751269,0.021026072329688814,0.018901890189018902,0.008726003490401396,0.0075075075075075074,0.010869565217391304,0.010317460317460317,0.012345679012345678,0.004955401387512388
THAP4,0.07142857142857142,0.06060606060606061,0.06818181818181818,0.017094017094017096,0.14285714285714285,0.0625,0.1694915254237288,0.1111111111111111,0.07352941176470588,0.046875
NDUFA13,0.017241379310344827,0.004672897196261682,0.00823045267489712,0.003703703703703704,0.003246753246753247,0.009861932938856016,0.005917159763313609,0.008960573476702509,0.009107468123861567,0.004210526315789474
MRPS7,0.0176678445229682,0.015655577299412915,0.01675977653631285,0.026455026455026454,0.03807615230460922,0.025110782865583457,0.015895953757225433,0.01692047377326565,0.020356234096692113,0.013888888888888888
POLR1D,0.031171019376579612,0.029542097488921712,0.04121964991530209,0.06505576208178439,0.056657223796033995,0.027830011282437006,0.03822692151281008,0.030265848670756646,0.03976217019695281,0.029880478087649404
GAL,0.014492753623188406,0.0,0.0,0.017094017094017096,0.0,0.0,0.011111111111111112,0.0072992700729927005,0.005494505494505495,0.007462686567164179
CRYL1,0.0,0.08695652173913043,0.0,0.0,0.04,0.043478260869565216,0.04081632653061224,0.0,0.0,0.0
KLHL5,0.028169014084507043,0.03125,0.03424657534246575,0.048484848484848485,0.05,0.044534412955465584,0.04065040650406504,0.023076923076923078,0.03202846975088968,0.057803468208092484
SEPSECS,0.04265402843601896,0.046153846153846156,0.059233449477351915,0.0912,0.05396825396825397,0.037383177570093455,0.035416666666666666,0.03563941299790356,0.04263565891472868,0.04519774011299435
SIDT2,0.0,0.02631578947368421,0.033707865168539325,0.009009009009009009,0.022988505747126436,0.0,0.0,0.015151515151515152,0.0136986301369863,0.0
RRNAD1,0.0,0.0,0.043478260869565216,0.13333333333333333,0.058823529411764705,0.08695652173913043,0.21052631578947367,0.09090909090909091,0.047619047619047616,0.0
ADIPOR1,0.057441253263707574,0.05961251862891207,0.04229607250755287,0.07610619469026549,0.05335628227194492,0.046192259675405745,0.04584221748400853,0.04558011049723757,0.05790645879732739,0.03945371775417299
TRNT1,0.10222222222222223,0.048484848484848485,0.05063291139240506,0.11900532859680284,0.07792207792207792,0.05699481865284974,0.11458333333333333,0.05263157894736842,0.05956112852664577,0.08583690987124463
UTP18,0.0,0.03333333333333333,0.019230769230769232,0.07368421052631578,0.058823529411764705,0.0,0.0,0.01639344262295082,0.009900990099009901,0.0
SCCPDH,0.0,0.004784688995215311,0.0,0.014962593516209476,0.0,0.0041841004184100415,0.007194244604316547,0.0038910505836575876,0.0,0.004694835680751174
IFT52,0.0,0.0,0.015625,0.013793103448275862,0.0,0.0,0.0,0.015151515151515152,0.0,0.0
ABHD5,0.06862745098039216,0.05555555555555555,0.09523809523809523,0.11688311688311688,0.09737827715355805,0.03076923076923077,0.061224489795918366,0.04176334106728538,0.0660377358490566,0.060126582278481014
SH3GLB1,0.03328509406657019,0.03877551020408163,0.021454112038140644,0.0337995337995338,0.03473053892215569,0.022318214542836574,0.03272450532724505,0.02242152466367713,0.03803596127247579,0.022181146025878003
