,mr343-MV411-DMSO-r1_tcount,mr344-MV411-DMSO-r2_tcount,mr345-MV411-DMSO-r3_tcount,mr346-MV411-DMSO-r4_tcount,mr347-MV411-YLK-r1_tcount,mr348-MV411-YLK-r2_tcount,mr349-MV411-YLK-r3_tcount,mr350-MV411-YLK-r4_tcount
100132356,0.06,0.01694915254237288,0.020618556701030927,0.05785123966942149,0.05,0.0,0.01694915254237288,0.0
NBPF10,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.09090909090909091,0.0,0.08333333333333333,0.125
FCGR1CP,1.0,0.0,0.2,0.2,0.0,0.16666666666666666,0.0,0.42857142857142855
BSN-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
KDM4A-AS1,0.024725274725274724,0.008316008316008316,0.030434782608695653,0.014218009478672985,0.03015075376884422,0.025362318840579712,0.03007518796992481,0.028384279475982533
IPO5P1,0.03225806451612903,0.019444444444444445,0.06,0.04391891891891892,0.08275862068965517,0.023529411764705882,0.03286384976525822,0.04513888888888889
100132831,0.03389830508474576,0.05063291139240506,0.06060606060606061,0.06666666666666667,0.03225806451612903,0.11764705882352941,0.0,0.0
DPH3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISAL2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00856,0.0,0.0,0.18181818181818182,0.0,0.0,0.5,0.0,0.25
FAM27B,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF1P1,0.059322033898305086,0.015384615384615385,0.04132231404958678,0.07954545454545454,0.09090909090909091,0.12280701754385964,0.14893617021276595,0.08695652173913043
100133286,0.0,0.00411522633744856,0.009523809523809525,0.0,0.0,0.0,0.0,0.0
HOXA-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100133315,0.009433962264150943,0.0,0.009900990099009901,0.031578947368421054,0.023809523809523808,0.024096385542168676,0.0,0.019230769230769232
100133331,0.0,0.02631578947368421,0.034482758620689655,0.0,0.058823529411764705,0.23076923076923078,0.14285714285714285,0.05263157894736842
UXT-AS1,0.011235955056179775,0.002398081534772182,0.002347417840375587,0.0,0.0,0.00423728813559322,0.0,0.002680965147453083
LINC01816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAP3K14-AS1,0.04,0.03488372093023256,0.0136986301369863,0.028169014084507043,0.043478260869565216,0.0,0.10344827586206896,0.018518518518518517
UBOX5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM7A-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
100134368,0.0,0.125,0.08695652173913043,0.0,0.0,0.15384615384615385,0.16666666666666666,0.2857142857142857
NDUFB2-AS1,0.021739130434782608,0.012195121951219513,0.009708737864077669,0.024896265560165973,0.006944444444444444,0.02702702702702703,0.0,0.0034129692832764505
TEN1,0.005747126436781609,0.004878048780487805,0.02127659574468085,0.005681818181818182,0.0,0.02702702702702703,0.021052631578947368,0.005208333333333333
UPK3BL1,0.013333333333333334,0.005681818181818182,0.011661807580174927,0.0125,0.005291005291005291,0.0,0.011695906432748537,0.005494505494505495
JMJD7,0.020618556701030927,0.02040816326530612,0.0,0.011494252873563218,0.037037037037037035,0.023255813953488372,0.03333333333333333,0.02857142857142857
PLA2G4B,0.0,0.0,0.0,0.08333333333333333,0.1,0.16666666666666666,0.0,0.0
CHKB-DT,0.060240963855421686,0.0196078431372549,0.06666666666666667,0.038461538461538464,0.05128205128205128,0.06060606060606061,0.07692307692307693,0.078125
KLLN,0.07602339181286549,0.08,0.05527638190954774,0.07692307692307693,0.043478260869565216,0.06428571428571428,0.07272727272727272,0.03076923076923077
RNU7-1,0.0,0.038461538461538464,0.05,0.045454545454545456,0.0,0.0,0.0,0.041666666666666664
RNU4ATAC,0.2,0.1,0.14285714285714285,0.1111111111111111,0.0,0.0,0.0,0.0
RNU6ATAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA9L,0.10843373493975904,0.06923076923076923,0.018518518518518517,0.017543859649122806,0.0,0.05,0.0,0.037037037037037035
RNA5S9,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
DBIL5P2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666
SRRM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERICH4,0.0,0.0,0.023809523809523808,0.06451612903225806,0.0,0.0425531914893617,0.16666666666666666,0.021739130434782608
EPOP,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0
MIR1225,0.0,0.045454545454545456,0.038461538461538464,0.058823529411764705,0.0,0.0,0.0,0.07142857142857142
TOMM6,0.02041250265787795,0.019337454430179108,0.022301064368981247,0.019847634322373697,0.020919175911251982,0.018931224538701174,0.022176831047563468,0.02819120994571879
LINC00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100190986,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2E-AS1,0.16891891891891891,0.0872093023255814,0.06701030927835051,0.08888888888888889,0.12162162162162163,0.2230769230769231,0.05405405405405406,0.16417910447761194
LINC01004,0.3788546255506608,0.35353535353535354,0.3089887640449438,0.3415841584158416,0.23232323232323232,0.34545454545454546,0.375,0.3942307692307692
100233156,0.0684931506849315,0.02247191011235955,0.04807692307692308,0.05194805194805195,0.125,0.03225806451612903,0.05128205128205128,0.08888888888888889
PCED1B-AS1,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0
100240735,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0
100268168,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
CASC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
SMG1P3,0.07407407407407407,0.045454545454545456,0.05555555555555555,0.0425531914893617,0.0,0.04081632653061224,0.17391304347826086,0.0625
MEF2B,0.038461538461538464,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.02631578947368421
ZNRF2P2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC4,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.03571428571428571
100272217,0.6111111111111112,0.4,0.24,0.17647058823529413,0.0,0.21428571428571427,0.2,0.16666666666666666
LINC00894,0.0,0.0,0.03333333333333333,0.125,0.0,0.0,0.0,0.06451612903225806
BCDIN3D-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS13A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100287015,0.06435643564356436,0.047244094488188976,0.030303030303030304,0.08040201005025126,0.06837606837606838,0.08527131782945736,0.09523809523809523,0.07373271889400922
100287042,0.015394483643361129,0.01330704780680138,0.009287925696594427,0.008354755784061696,0.0070838252656434475,0.009398496240601503,0.010238907849829351,0.013800424628450107
WASHC1,0.08333333333333333,0.0625,0.08,0.1346153846153846,0.0625,0.14705882352941177,0.17391304347826086,0.10714285714285714
TIPARP-AS1,0.08333333333333333,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.02702702702702703
SMKR1,0.024793388429752067,0.0335195530726257,0.03571428571428571,0.03787878787878788,0.061855670103092786,0.03361344537815126,0.0125,0.018292682926829267
ADPGK-AS1,0.023668639053254437,0.025,0.022727272727272728,0.007194244604316547,0.08108108108108109,0.049019607843137254,0.014084507042253521,0.025
LOXL1-AS1,0.0,0.07142857142857142,0.09090909090909091,0.14285714285714285,0.0,0.0,0.0,0.0
MTHFD2P1,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.125,0.2222222222222222,0.06896551724137931
AP4B1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00630,0.02127659574468085,0.0,0.017543859649122806,0.02702702702702703,0.0,0.02702702702702703,0.10526315789473684,0.02127659574468085
100287896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
LGALS8-AS1,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
TIMM23,0.0311284046692607,0.05165409170052235,0.03215636822194199,0.04215116279069767,0.03961584633853541,0.029513888888888888,0.03726082578046324,0.04727030625832224
100287944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100288069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100288123,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0
NBPF20,0.0,0.0,0.06666666666666667,0.0,0.0,0.3076923076923077,0.26666666666666666,0.05555555555555555
LNCOC1,0.1111111111111111,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
HMGN3-AS1,0.023255813953488372,0.013986013986013986,0.008,0.03260869565217391,0.02564102564102564,0.03076923076923077,0.0,0.0
NCAM1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10RB-DT,0.005263157894736842,0.009433962264150943,0.004424778761061947,0.011363636363636364,0.0,0.019230769230769232,0.028169014084507043,0.031413612565445025
WHAMMP1,0.03333333333333333,0.1320754716981132,0.0410958904109589,0.07142857142857142,0.05,0.08333333333333333,0.0,0.11363636363636363
PAN3-AS1,0.09157509157509157,0.07372400756143667,0.09581497797356828,0.07019867549668875,0.07543103448275862,0.0843558282208589,0.07766990291262135,0.09913793103448276
WASH8P,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100288846,0.03125,0.1388888888888889,0.10869565217391304,0.0,0.0,0.0,0.038461538461538464,0.0
100288866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A25-AS1,0.05,0.03968253968253968,0.06111111111111111,0.05714285714285714,0.0392156862745098,0.0625,0.02,0.05517241379310345
ATP2A1-AS1,0.018018018018018018,0.0,0.023076923076923078,0.009615384615384616,0.0,0.045454545454545456,0.034482758620689655,0.03937007874015748
FRG1CP,0.012526096033402923,0.001594896331738437,0.014678899082568808,0.012096774193548387,0.01718213058419244,0.014527845036319613,0.02556818181818182,0.018018018018018018
100289098,0.0,0.024096385542168676,0.04938271604938271,0.0,0.022727272727272728,0.0,0.023255813953488372,0.0
FAM95C,0.05913978494623656,0.04964539007092199,0.048484848484848485,0.0738255033557047,0.08,0.10084033613445378,0.0821917808219178,0.04739336492890995
TMEM225B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC3-DT,0.16535433070866143,0.08040201005025126,0.07734806629834254,0.09219858156028368,0.049019607843137254,0.140625,0.09090909090909091,0.10650887573964497
MAN1B1-DT,0.07446808510638298,0.04310344827586207,0.0365296803652968,0.050955414012738856,0.02564102564102564,0.06140350877192982,0.0,0.041237113402061855
100289361,0.13793103448275862,0.14285714285714285,0.0851063829787234,0.06896551724137931,0.07692307692307693,0.05263157894736842,0.0,0.12903225806451613
UBAC2-AS1,0.11320754716981132,0.015625,0.0547945205479452,0.04,0.11538461538461539,0.12727272727272726,0.05714285714285714,0.06349206349206349
KCTD21-AS1,0.05714285714285714,0.0875,0.04040404040404041,0.041666666666666664,0.06451612903225806,0.04411764705882353,0.06818181818181818,0.05319148936170213
KCNIP2-AS1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100289511,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0
100289561,0.0,0.1,0.2222222222222222,0.2857142857142857,0.0,0.4444444444444444,0.0,0.4
ZNF605,0.05055292259083728,0.06319702602230483,0.07084468664850137,0.06349206349206349,0.06285714285714286,0.046232876712328765,0.039792387543252594,0.07702888583218707
ZNF783,0.10472279260780287,0.1028225806451613,0.1167608286252354,0.12127659574468085,0.1509433962264151,0.0777027027027027,0.13127413127413126,0.12274368231046931
ZNF587B,0.1316348195329087,0.10844370860927152,0.11392405063291139,0.124,0.08755760368663594,0.10825892857142858,0.12564102564102564,0.12972508591065293
RNF213-AS1,0.0125,0.019736842105263157,0.006024096385542169,0.0136986301369863,0.018867924528301886,0.058823529411764705,0.018867924528301886,0.078125
MIR1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1182,0.0,0.09090909090909091,0.21428571428571427,0.22727272727272727,0.0,0.0,0.0,0.0
MIR1914,0.0,0.0,1.0,0.25,0.0,0.0,0.5,0.2857142857142857
MIR1292,0.040983606557377046,0.027777777777777776,0.08181818181818182,0.06451612903225806,0.05555555555555555,0.05,0.10416666666666667,0.04054054054054054
MIR1249,0.7142857142857143,0.3333333333333333,0.6923076923076923,0.0,0.0,0.0,0.0,0.0
MIR1229,0.02654867256637168,0.007692307692307693,0.006289308176100629,0.01834862385321101,0.02857142857142857,0.012048192771084338,0.0,0.016
MIR1307,0.1,0.17391304347826086,0.05714285714285714,0.1282051282051282,0.08695652173913043,0.0,0.11538461538461539,0.13793103448275862
MIR1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1825,0.012345679012345678,0.04807692307692308,0.024291497975708502,0.020202020202020204,0.0425531914893617,0.05128205128205128,0.023809523809523808,0.03888888888888889
MIR1204,0.09090909090909091,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.045454545454545456
MIR1976,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.375
MIR1234,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
MIR1909,0.04081632653061224,0.013513513513513514,0.02857142857142857,0.016666666666666666,0.058823529411764705,0.14285714285714285,0.037037037037037035,0.027777777777777776
MIR1181,0.005502063273727648,0.004901960784313725,0.005754475703324808,0.007137192704203013,0.0038314176245210726,0.010351966873706004,0.009138381201044387,0.01307639366827254
MIR1291,0.375,0.0,0.375,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333
MIR2110,0.04,0.05263157894736842,0.08333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285
MIR1238,0.06521739130434782,0.041666666666666664,0.05263157894736842,0.06976744186046512,0.03125,0.1111111111111111,0.18181818181818182,0.10714285714285714
MIR1226,0.04040404040404041,0.038461538461538464,0.064,0.0410958904109589,0.029411764705882353,0.0,0.016129032258064516,0.05357142857142857
MIR1281,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
MIR1304,0.34782608695652173,0.3148148148148148,0.2826086956521739,0.34285714285714286,0.43478260869565216,0.20754716981132076,0.3333333333333333,0.3
MIR1282,0.0,0.000581170089112747,0.0,0.0,0.0,0.0,0.0,0.0
100302273,0.2,0.23529411764705882,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.18181818181818182
MIR1178,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MIR1237,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.024096385542168676
MIR103B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1227,0.018633540372670808,0.010526315789473684,0.016574585635359115,0.006172839506172839,0.03125,0.022727272727272728,0.0,0.05732484076433121
MIR1244-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASAL2-AS1,0.08333333333333333,0.041666666666666664,0.02702702702702703,0.08333333333333333,0.07692307692307693,0.1111111111111111,0.13636363636363635,0.02631578947368421
BABAM2-AS1,0.0948905109489051,0.05732484076433121,0.10810810810810811,0.07194244604316546,0.14367816091954022,0.13302752293577982,0.19021739130434784,0.1906474820143885
GPR75-ASB3,0.024691358024691357,0.027522935779816515,0.019801980198019802,0.03529411764705882,0.02040816326530612,0.020202020202020204,0.027777777777777776,0.024793388429752067
LINC00184,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTX,0.03225806451612903,0.18518518518518517,0.029411764705882353,0.041666666666666664,0.0,0.0,0.037037037037037035,0.030303030303030304
TMED7-TICAM2,0.14545454545454545,0.14772727272727273,0.13432835820895522,0.1388888888888889,0.05555555555555555,0.14893617021276595,0.19047619047619047,0.13513513513513514
SNORA80B,0.25,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
TSNAX-DISC1,0.010309278350515464,0.0,0.0,0.021739130434782608,0.025,0.0,0.0,0.0
ZEB2-AS1,0.012578616352201259,0.011220196353436185,0.02021772939346812,0.02003338898163606,0.018867924528301886,0.023054755043227664,0.00974025974025974,0.011494252873563218
SLC25A5-AS1,0.01195219123505976,0.00505902192242833,0.0018181818181818182,0.007075471698113208,0.004651162790697674,0.011152416356877323,0.004878048780487805,0.008281573498964804
PET117,0.10945273631840796,0.12891566265060242,0.10894941634241245,0.12562814070351758,0.0948509485094851,0.0918580375782881,0.12162162162162163,0.11655405405405406
PITPNA-AS1,0.03943661971830986,0.032467532467532464,0.05251141552511415,0.04519774011299435,0.0297029702970297,0.04198473282442748,0.045454545454545456,0.048426150121065374
ANKRD61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
MIR320B2,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0
MIR762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR2277,0.018518518518518517,0.038461538461538464,0.05,0.0,0.11764705882352941,0.05555555555555555,0.09090909090909091,0.05555555555555555
MIR761,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.1
SAP25,0.2857142857142857,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0
GCSHP3,0.022443890274314215,0.03019538188277087,0.024553571428571428,0.03007518796992481,0.013761467889908258,0.013392857142857142,0.04142011834319527,0.03110047846889952
TRPC5OS,0.0,0.03333333333333333,0.05555555555555555,0.0,0.3333333333333333,0.0,0.0,0.0
100379224,0.014251781472684086,0.026717557251908396,0.018779342723004695,0.030337078651685393,0.017543859649122806,0.015714285714285715,0.04707792207792208,0.03629976580796253
MIR181A2HG,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2,0.42857142857142855
ZBED6,0.037037037037037035,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
100420587,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
FAM21EP,0.0,0.0,0.08,0.0,0.0,0.2777777777777778,0.0,0.15
100422556,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.07692307692307693
SMG1P6,0.0,0.0,0.13333333333333333,0.25,0.0,0.2,0.0,0.1111111111111111
MIR3191,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333
MIR3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIR3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3187,0.0,0.0008203445447087777,0.0,0.0,0.0,0.0,0.0,0.0
MIR4292,0.2,0.0625,0.0625,0.0,0.1111111111111111,0.0,0.1111111111111111,0.08333333333333333
MIR1244-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1244-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR320E,0.5,0.4,0.7142857142857143,0.0,1.0,1.0,0.4,0.14285714285714285
MIR3153,1.0,0.5714285714285714,0.5,1.0,1.0,0.5,0.0,0.6666666666666666
MIR3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4312,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
MIR3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4321,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.4
MIR3176,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICOS10P1,0.0034482758620689655,0.00964630225080386,0.007380073800738007,0.013422818791946308,0.013245033112582781,0.0,0.0,0.0
MTRNR2L1,0.11890243902439024,0.07868852459016394,0.10022271714922049,0.1069182389937107,0.12727272727272726,0.13240418118466898,0.11956521739130435,0.09728506787330317
MTRNR2L6,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
MTRNR2L8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRNR2L9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
MTRNR2L10,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
THAP9-AS1,0.21212121212121213,0.2525697503671072,0.21705426356589147,0.24854368932038834,0.2379421221864952,0.22283609576427257,0.24411134903640258,0.2592
BAALC-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00987,0.0019120458891013384,0.00129366106080207,0.0,0.00141643059490085,0.0,0.0,0.0033222591362126247,0.002751031636863824
SUGT1P4-STRA6LP,0.125,0.0,0.0,0.375,0.0,0.16666666666666666,0.25,0.14285714285714285
MIR3654,0.008407969292633887,0.010186757215619695,0.007131184073688902,0.010128913443830571,0.008033106134371958,0.008590713847412558,0.008566978193146417,0.00874493927125506
MIR3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3620,0.019230769230769232,0.015736766809728183,0.014064697609001406,0.03237410071942446,0.02356902356902357,0.01948051948051948,0.0113314447592068,0.029668411867364748
MIR3655,0.005714285714285714,0.004291845493562232,0.011049723756906077,0.012658227848101266,0.0,0.0,0.03636363636363636,0.014598540145985401
MIR3614,0.0,0.028455284552845527,0.024291497975708502,0.03468208092485549,0.037383177570093455,0.04712041884816754,0.05917159763313609,0.0410958904109589
100500833,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.08333333333333333,0.045454545454545456
100500840,0.0380952380952381,0.05042016806722689,0.007633587786259542,0.028985507246376812,0.057692307692307696,0.012048192771084338,0.0,0.030927835051546393
MIR3652,0.005964214711729622,0.002700617283950617,0.003975265017667844,0.010376843255051884,0.004640371229698376,0.0056772100567721,0.008073817762399077,0.005376344086021506
MIR3615,0.00909090909090909,0.006329113924050633,0.01020408163265306,0.002242152466367713,0.022222222222222223,0.017467248908296942,0.01694915254237288,0.007936507936507936
MIR3916,0.022727272727272728,0.016129032258064516,0.04504504504504504,0.013888888888888888,0.041666666666666664,0.07462686567164178,0.08695652173913043,0.030303030303030304
MIR3682,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
MIR3605,0.09090909090909091,0.06944444444444445,0.075,0.058823529411764705,0.10714285714285714,0.04878048780487805,0.10344827586206896,0.018867924528301886
MIR3939,0.25,0.75,0.375,0.07692307692307693,0.5,0.2727272727272727,0.2,0.47058823529411764
MIR3618,0.029411764705882353,0.03571428571428571,0.02127659574468085,0.046511627906976744,0.06896551724137931,0.046511627906976744,0.0,0.022727272727272728
MIR548AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3940,0.02081727062451812,0.008426966292134831,0.009259259259259259,0.01430615164520744,0.011406844106463879,0.011142061281337047,0.026153846153846153,0.016632016632016633
MIR3661,0.0,0.0,0.001941747572815534,0.0,0.0,0.0,0.0,0.0
MIR3610,0.004775549188156638,0.003386960203217612,0.006439742410303588,0.0022727272727272726,0.0,0.001375515818431912,0.00929368029739777,0.004231311706629055
MIR3680-1,1.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0
