GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
TMEM38B,760.25,639.0,720.25,509.5
DALRD3,890.75,561.25,814.75,604.25
SDAD1,994.5,720.0,915.25,859.0
MSTO1,264.0,167.75,253.5,214.0
ARMC1,2944.0,1882.5,2656.5,1970.5
DARS2,897.25,672.75,922.5,728.25
RFWD3,3705.0,2457.25,2985.75,1736.75
ARHGEF10L,53.75,26.25,62.5,34.5
TMEM33,3963.75,2527.0,3151.5,2483.25
PNPO,1405.0,997.0,1640.25,1324.5
SHQ1,609.0,417.25,734.25,588.5
CEP55,1449.75,1041.5,1399.5,1105.75
CENPQ,255.25,167.5,267.75,154.75
MSL2,1589.0,929.0,1693.5,847.5
MRPS18A,725.5,528.75,594.0,455.0
PRMT6,1465.25,969.75,1254.0,1007.0
TBCCD1,194.75,112.25,198.0,144.25
DNAAF2,43.75,48.25,79.25,66.25
MRPS10,3858.75,2822.25,3601.25,2907.5
INTS10,326.5,254.0,464.5,371.0
KLHL11,547.5,307.0,634.5,409.75
SEC61A2,195.25,130.25,137.75,94.5
RMDN3,656.0,494.0,534.75,446.25
MRM3,195.75,131.25,225.5,170.25
SMG8,56.75,35.75,74.5,46.5
RNF220,1818.25,1144.75,1367.5,1043.5
RIF1,1531.0,948.75,1148.5,968.5
DZANK1,33.0,23.25,22.0,15.75
SLC25A36,4816.5,3373.75,3112.5,2311.0
VPS13D,360.25,228.5,389.75,313.75
RIC8B,279.25,175.5,393.5,250.0
NADSYN1,103.0,66.5,102.0,80.25
DNAJC17,29.0,17.0,27.0,20.75
PBRM1,3645.5,2462.25,3062.5,2388.5
EVA1B,31.5,21.75,29.5,31.5
RESF1,656.0,564.0,1214.75,878.0
RPRD1A,1480.5,1004.75,1250.25,998.75
APPL2,249.75,195.0,230.5,152.5
55199,145.25,100.75,137.5,112.75
PLEKHG6,2.5,1.75,1.5,1.0
MAP1S,121.0,71.0,88.25,68.5
LGI2,11.75,6.0,3.0,0.5
GOLPH3L,667.25,423.0,602.25,447.25
ZNF532,759.25,539.5,545.75,399.25
SBNO1,3433.0,2232.5,3013.75,2372.75
ARL8B,5416.5,3748.5,4300.25,3414.25
DCUN1D2,288.5,203.0,235.75,192.5
SETD5,1653.5,1008.75,1443.75,1146.25
ATAD3A,596.0,395.0,645.5,585.5
BBS7,113.25,87.5,120.0,95.5
RCBTB1,249.5,169.5,266.5,176.0
FANCI,1205.5,830.0,1196.75,915.25
NKAPD1,2244.75,1572.75,2027.0,1648.25
TMLHE,22.75,18.0,8.25,6.5
EXD2,349.25,240.0,315.0,238.75
MACO1,554.5,355.5,524.75,357.5
LRRC20,84.0,51.0,76.5,59.75
TRIM62,164.5,91.5,137.25,98.5
RAVER2,39.75,28.25,12.25,7.0
NAT10,1220.75,852.75,1302.75,1120.0
LRRC1,24.25,9.25,22.25,15.0
PANK4,37.0,19.0,50.75,34.5
USP40,351.75,236.0,248.0,200.75
MOB1A,15261.75,10449.0,9922.75,8059.5
SMU1,1719.5,1125.25,1573.25,1304.25
UBA6,1631.25,1150.5,1425.5,1163.25
SLC38A7,247.75,149.0,287.75,212.5
OGFOD1,1613.5,1156.75,1593.0,1339.75
STEAP3,204.0,128.75,197.5,139.75
KIRREL1,2.25,0.5,1.0,0.75
UQCC1,616.75,407.75,769.5,689.75
CCDC25,4041.25,2872.5,3542.0,2998.5
NEIL3,175.25,83.0,146.75,89.75
PACC1,726.0,564.25,868.75,621.75
YY1AP1,2951.75,2047.0,2176.0,1539.0
ELP2,91.5,64.25,86.5,65.5
PCMTD2,1705.5,1232.75,1473.75,1125.75
ASXL2,1594.25,965.25,1136.25,782.5
TYW1,442.75,314.0,674.75,509.0
TMEM39A,2880.25,1894.0,2054.25,1462.25
WDR41,1130.25,800.0,645.0,515.25
ADI1,2313.5,1768.0,3044.0,2634.75
MRGBP,1165.5,824.0,1114.25,924.75
THNSL2,22.75,16.25,11.5,11.75
CFAP94,5.0,4.5,3.5,3.75
TMEM143,276.25,225.75,207.0,151.25
MAP11,140.75,79.75,129.0,96.25
TMEM19,663.75,462.25,541.25,416.75
PSPC1,6060.0,4409.75,3740.25,2852.0
NUDT15,849.5,576.5,772.75,538.75
IMP3,1457.5,1066.0,1588.5,1268.0
PHF10,1214.75,877.5,874.25,697.5
VPS53,1196.5,725.25,1316.75,1006.25
PGM2,798.0,567.75,718.5,571.5
FGGY,10.5,10.25,9.5,6.0
QRSL1,397.0,301.75,535.5,399.75
ZNF654,553.25,331.75,470.0,300.25
CWF19L1,566.5,380.0,579.5,488.0
TMEM140,970.0,697.25,870.0,588.0
UBE2W,3118.0,2114.0,2720.75,1617.5
RBM41,1288.0,825.5,1025.5,754.5
C4orf19,2.75,1.5,3.0,0.5
RHOT1,573.75,442.75,595.5,454.0
BRF2,179.25,95.75,206.75,124.5
PPP6R3,2766.5,1640.25,2036.25,1589.25
UEVLD,332.0,241.25,288.0,240.5
FBXW7,576.75,330.25,479.25,282.5
KLHL26,228.5,114.75,208.0,111.25
TBC1D19,10.75,5.75,5.75,2.25
CCDC91,454.75,295.25,337.75,262.25
RNF121,511.25,318.0,418.5,338.25
BRIX1,416.75,266.25,419.75,327.0
PI4K2B,1257.75,814.25,894.25,705.5
OLAH,10.75,5.5,0.75,1.0
SPTLC3,8.0,3.75,4.5,4.0
DDX19A,1497.75,969.0,1498.5,1231.25
ZNF444,460.0,292.0,427.25,353.75
RFK,388.5,250.5,306.0,273.5
TMEM144,62.0,40.5,32.75,25.0
SLC29A3,190.0,139.75,284.25,227.0
RSAD1,498.75,346.5,695.5,532.0
AP5S1,268.5,186.25,339.75,252.0
TMA16,853.0,524.5,686.5,571.5
MIS18BP1,679.25,423.5,576.25,446.25
TMEM74B,3.25,1.25,1.25,1.5
C5orf22,1884.0,1201.75,1739.5,1208.25
ABCF3,185.25,114.75,220.0,180.0
UFSP2,522.75,464.5,367.25,329.75
AGPAT5,4801.0,3143.75,3776.5,2988.25
LIN7C,2548.25,1550.0,1893.75,1497.25
RNLS,39.0,32.5,21.25,19.25
MNS1,50.5,40.5,29.0,28.0
BLOC1S4,274.0,181.0,259.75,175.5
ACER3,1976.25,1325.25,1459.5,1137.0
DRAM1,46.75,32.5,40.75,25.5
SYNJ2BP,8.25,7.5,2.75,1.25
SLC39A9,8125.5,5727.75,5061.25,3700.75
NIPSNAP3B,178.25,137.5,122.75,106.75
FBXL8,23.25,18.0,21.75,15.0
SHFL,324.25,230.25,253.75,283.25
55338,2.75,0.5,0.25,0.75
WDR33,1051.5,656.5,742.5,552.0
GIMAP5,10.0,8.25,21.75,16.0
LSG1,1950.75,1258.25,2179.0,1746.25
STRBP,3060.5,2360.0,2150.0,1570.5
SLC35C1,493.5,275.5,309.75,260.25
PLCXD1,1716.75,1078.25,1421.0,949.25
ZGRF1,33.25,22.0,28.25,21.75
TCP11L1,131.75,66.0,64.75,49.0
ABHD10,1396.0,1025.5,1725.5,1239.0
COPRS,394.5,259.5,387.75,307.25
LAPTM4B,84.25,64.75,86.5,68.75
HJURP,244.75,118.0,216.5,121.25
SLC22A15,741.75,546.0,731.0,300.75
TBC1D2,86.25,53.5,129.75,95.5
STYK1,39.75,23.75,19.75,4.0
PI4K2A,510.0,326.0,491.25,356.25
TMEM63B,90.0,57.5,105.0,73.5
IMPACT,1533.75,1184.5,991.0,720.0
LGR4,53.25,36.75,53.5,28.5
PIDD1,30.0,18.5,28.5,32.5
55370,62.25,47.0,32.75,19.75
TMCO6,70.0,54.0,48.0,43.5
LRRC59,6970.25,4714.25,6910.25,5328.0
MCM10,738.25,477.25,863.75,557.25
NCBP3,1924.0,1082.75,1592.75,1204.0
ZNF331,434.5,287.5,343.0,327.5
SIRPG,152.5,102.5,30.0,20.5
GPALPP1,345.25,191.25,188.25,146.5
YOD1,932.5,495.5,704.5,300.5
AP1AR,468.75,254.75,391.5,305.0
STRADB,206.5,144.25,124.25,96.75
DHRS4-AS1,930.25,701.5,823.5,596.75
CSGALNACT2,1618.5,1109.0,1441.25,996.75
DNAJA4,5.0,2.0,2.5,1.25
NDUFAF7,211.75,136.25,191.5,151.0
PARL,764.75,556.25,747.0,553.75
ETNK1,2847.25,1726.75,2244.0,1865.25
CHST12,43.0,22.25,26.0,24.0
HES6,491.0,348.5,482.5,362.0
TNFRSF19,2.25,1.5,2.5,0.5
NOP10,901.75,685.0,818.75,613.0
SLC35E3,162.5,108.0,131.25,103.25
BATF3,84.25,52.5,38.25,45.25
DDX43,10.75,5.5,9.25,10.0
SMPD3,233.5,136.5,159.25,118.25
ELAC1,131.0,102.5,124.0,98.5
TRIM36,154.0,99.0,105.5,52.75
DHTKD1,627.25,458.0,515.75,336.5
FEM1A,2205.25,1282.25,1861.25,1158.25
PIP4P2,43.0,19.75,23.0,16.5
MAML3,363.25,191.5,133.75,94.0
CDCA7L,2801.0,2174.0,2089.25,1426.25
KCNQ1DN,7.0,3.5,1.25,0.5
IL17RB,40.0,27.25,36.75,23.75
RBM38,1891.75,983.0,1306.75,649.75
SOX6,0.75,0.0,1.0,1.75
ENOSF1,11312.0,8878.5,10215.5,7853.75
PLXNA3,81.5,46.5,48.0,46.25
HAUS7,488.5,374.0,568.0,439.0
CDC42BPG,6.25,2.5,1.0,1.0
ZNF821,28.0,19.0,17.75,9.25
GALNT10,1030.5,695.25,785.0,607.5
CNOT11,1498.0,1094.0,1448.0,1268.25
FOXRED1,176.25,152.5,207.75,169.5
CDV3,14375.0,9941.25,11652.75,10570.25
STAB2,1.75,1.5,1.0,0.0
NAGK,37.5,23.5,27.75,14.75
SUPT20H,971.75,850.0,954.75,923.25
KIF27,4.5,5.25,4.75,4.5
UBE2Q1,1603.0,1113.75,1411.5,1197.75
MED29,3447.25,2279.5,2675.5,2095.0
BMP2K,140.75,74.25,77.0,53.25
VEZT,329.0,207.25,301.75,233.5
GOLGA2P5,195.75,125.25,97.25,54.75
OTUD5,1177.75,694.75,807.25,643.25
ZCCHC8,394.75,257.0,401.25,275.25
RNPC3,67.5,40.25,45.25,29.75
DDX60,23.5,18.0,18.25,18.75
CDKN2AIP,1209.25,731.75,1027.75,660.75
TENT5A,191.75,101.75,375.75,240.75
KIF21A,29.5,16.0,56.75,33.5
ANKRD10,1219.5,869.0,1103.25,1072.75
ZNF280C,157.75,91.0,158.25,100.25
VPS50,142.75,83.5,137.75,102.25
OTUB1,724.5,503.0,610.5,479.25
FERMT1,86.75,68.25,103.75,80.75
MTMR8,15.5,9.75,4.25,4.25
KIF16B,87.5,53.5,66.0,42.75
PRR5,89.75,55.75,72.25,69.5
TASP1,141.5,88.25,109.25,71.5
DOCK10,868.0,641.0,1174.0,1065.0
TRMT1,37.0,37.25,39.25,53.75
TTC27,31.0,25.25,34.25,29.75
THUMPD1,2551.0,1618.25,2034.0,1600.5
POMGNT1,241.75,152.5,292.25,249.5
ZDHHC7,1439.75,1024.75,1510.25,1217.0
AMBRA1,378.0,212.75,322.25,202.0
SMPD4,3819.75,2726.75,3399.75,2524.75
ZNF407,70.75,42.25,101.0,76.75
PNRC2,3992.0,2954.5,4338.25,2702.5
SLC39A4,766.0,554.75,699.25,597.25
LRRC40,530.0,331.0,463.25,337.25
G2E3,863.75,504.0,561.5,374.75
TBC1D22B,364.5,214.5,367.0,227.0
KRBOX4,195.75,165.25,170.0,131.25
DEPDC1,1056.5,705.75,991.5,554.25
CHD7,175.75,105.75,128.0,83.0
FLVCR2,298.25,192.75,323.75,230.75
BTBD2,1934.5,1357.25,1243.0,986.75
OSGEP,265.75,208.0,250.25,197.25
LYAR,129.0,77.5,121.5,106.25
RAB20,126.25,134.0,129.25,112.0
PIGV,73.25,67.75,98.25,79.0
NHP2,943.5,818.0,1084.25,924.75
SLC48A1,253.75,161.25,405.25,552.75
BCAS4,4.75,2.25,0.5,0.75
TMEM127,2827.75,1744.0,2264.0,1673.5
NLRP2,13.25,10.5,5.75,5.5
INTS8,294.5,201.0,284.5,198.0
ZNF692,62.75,40.25,73.25,61.0
RNF126,1186.25,760.0,742.5,569.75
ZNF416,60.25,30.0,47.25,21.0
PRPF40A,4667.5,3101.75,4150.0,3584.5
DDX27,330.75,208.75,296.0,259.0
HIF1AN,3451.25,2237.5,2967.25,2123.25
ZNF446,32.75,19.25,20.0,15.5
CDC37L1,154.75,79.25,227.25,149.5
URGCP,233.5,141.75,232.0,162.0
NPLOC4,2483.75,1560.25,2360.25,1739.0
DENND4C,668.25,366.0,370.5,280.5
GPATCH2L,3760.0,2428.0,2586.75,1848.5
MFN1,822.75,581.0,692.0,493.5
PEX26,1297.75,829.0,915.25,660.5
PPP4R3A,1659.75,1050.5,1546.25,1192.5
NBPF1,3.0,2.0,2.0,0.5
SLC30A6,1692.25,1186.5,1686.0,1358.25
IWS1,246.75,156.5,239.0,201.0
RUFY2,1382.25,1019.0,1069.25,776.25
SCYL2,1326.25,761.5,896.5,752.5
KANSL3,2680.5,1798.75,2449.75,1837.0
RABL6,601.75,395.75,563.75,455.25
MREG,49.0,30.5,38.75,29.5
TRMU,95.0,64.75,109.5,82.5
YEATS2,673.0,400.0,897.75,587.0
PACS1,92.0,61.0,73.0,65.5
FRMD4A,109.0,78.25,62.75,54.75
LUC7L,168.5,100.25,236.0,167.75
KDM4D,3.5,3.0,5.0,2.0
NSUN5,762.75,544.25,748.0,658.5
RBM22,2194.0,1596.25,2268.0,1872.25
VAC14,136.5,97.5,147.0,121.25
RADIL,25.75,18.0,21.25,13.75
IARS2,1746.75,1230.5,1672.75,1374.25
MAP7D1,1138.25,726.25,1087.75,945.0
ARHGEF40,197.0,109.5,167.75,148.25
YJU2,292.25,187.5,206.25,153.25
POLR3B,207.0,142.75,260.75,189.0
CCDC88A,2419.75,1653.5,1255.5,878.75
IPO9,3091.5,2164.75,1987.0,1544.5
NDC1,5946.0,4191.5,5009.25,3946.5
NECAP2,679.5,504.5,597.25,489.75
KBTBD4,470.75,340.0,420.5,360.25
FAR2,232.5,147.25,107.25,73.75
ZNF334,762.25,572.0,764.5,548.0
DOK4,208.75,116.75,149.5,133.5
LMBR1L,106.5,64.5,92.0,68.5
WDR11,209.75,151.0,161.5,143.5
POLR3E,472.25,271.75,479.25,393.0
SLF2,1427.75,916.0,1645.25,1179.25
TSR1,3288.25,2243.0,2712.0,2131.75
IQCC,38.0,23.25,49.5,30.0
CEP72,253.5,139.5,162.0,99.0
ASF1B,2918.0,1995.25,2357.25,1623.5
INTS13,198.0,129.25,238.0,207.75
BTBD7,1965.0,1253.25,1547.75,1103.25
N4BP2,2117.75,1414.0,937.25,681.75
ATF7IP,1823.75,1157.0,1448.25,853.5
FAM222B,470.5,283.25,453.75,244.5
C1orf112,98.25,65.0,94.25,67.25
HHAT,169.25,104.25,77.25,65.75
ZFP64,203.25,119.25,242.0,171.25
DNAJC11,1001.0,598.25,963.75,697.0
VPS35,2498.0,1771.75,2278.5,1940.0
ARFGAP1,775.0,531.75,715.75,545.75
NAXD,508.25,330.25,500.5,431.75
ENAH,617.0,364.75,402.5,278.5
EDEM2,1001.25,778.75,1096.25,751.25
CHFR,843.75,635.0,673.75,586.5
COA1,1375.75,1012.5,1228.5,905.75
AP5M1,586.0,340.75,535.75,434.75
NUP133,666.75,458.75,720.25,614.75
CNDP2,3026.5,2461.75,2063.25,2167.25
CCAR1,894.5,632.0,787.25,592.75
AGK,118.75,80.5,110.25,91.25
TMEM184C,692.25,457.0,590.25,394.75
SEPTIN11,2133.75,1422.75,1354.0,1110.75
OGDHL,3.75,3.25,1.25,2.0
TMEM30A,6281.75,4465.0,4869.5,3994.25
CDK5RAP2,5267.75,3827.0,4103.75,2997.25
INTS9,1323.5,918.5,1185.0,844.75
RCOR3,1379.0,856.0,1123.5,830.5
WDR12,368.75,241.0,305.0,252.75
DHX32,414.25,294.75,514.0,437.75
TTC17,924.5,643.75,856.75,686.5
ZNF701,85.75,45.0,34.75,23.0
EXOC1,362.25,228.75,327.25,251.75
IFT122,28.5,19.75,27.75,29.0
INAVA,237.5,109.0,264.25,93.25
H2AJ,145.25,98.0,97.75,76.75
NGLY1,464.0,382.0,543.5,424.5
EXOC2,1120.0,797.5,951.25,753.25
PRR11,8645.75,5808.75,6550.0,4813.0
TBC1D23,755.5,448.5,805.75,606.5
TDP1,981.75,689.5,916.5,698.5
SAYSD1,326.75,241.5,290.25,209.5
MBD5,5.25,2.75,5.0,2.75
ZNF839,121.25,73.25,119.5,104.75
CFAP44,128.5,88.0,124.75,99.75
ERMARD,10.75,4.75,3.0,3.25
RIOK2,388.0,245.5,326.25,216.0
CMTR2,528.75,320.5,521.75,358.5
FGD6,44.75,30.75,55.0,35.0
TXLNG,1869.75,1322.0,1648.75,1228.75
LMBRD1,144.0,80.75,86.25,73.25
DEPDC1B,451.25,342.75,493.0,373.75
CSGALNACT1,68.25,43.5,86.0,25.75
LRIF1,620.5,358.75,401.0,303.75
MINDY1,39.25,25.25,32.5,25.25
DDX28,122.0,84.75,134.0,88.25
PCID2,212.0,171.75,212.25,210.5
MBNL3,2855.75,2055.5,1259.25,1107.0
METTL2B,625.75,424.0,608.25,547.75
CACNA2D3,58.75,42.5,93.5,71.0
DCP1A,1384.0,810.25,1116.25,726.5
ADAP2,18.75,13.25,14.5,11.5
LRP2BP,3.0,2.5,0.5,1.75
TRERF1,418.0,286.75,463.5,318.5
FOXJ2,837.5,476.0,857.5,609.5
SPATA7,4.5,4.75,5.5,1.5
UTP6,504.5,377.75,455.75,377.5
BDP1,983.5,576.0,843.0,606.0
KDM3A,580.25,404.25,583.75,432.5
RNF130,230.5,126.25,155.0,112.0
VPS11,135.75,86.25,131.75,98.25
PAG1,8027.5,7235.25,3843.25,3620.75
PECR,79.5,78.0,82.5,60.75
DCAF6,364.75,245.5,224.75,203.75
SELENOS,540.0,393.25,520.25,454.25
GLT8D1,392.0,293.75,443.75,351.25
EMC3,226.25,176.5,248.0,231.25
CAND1,1513.0,982.0,1267.5,1003.5
UBAP2,888.5,562.75,848.75,624.75
CENPJ,7365.5,5365.25,7200.5,5802.5
EAPP,1093.25,826.75,1093.75,936.0
CENPN,1995.5,1285.5,1651.5,1165.5
EAF2,160.25,102.75,109.5,58.75
WWC3,203.25,154.0,293.25,223.0
ARHGAP15,103.0,72.5,63.25,53.5
PPP2R2D,567.25,385.0,469.5,283.75
BRK1,4719.5,3134.75,3380.75,2804.5
ITFG2,355.5,264.75,360.5,274.75
CISD1,571.25,409.0,483.5,412.25
PLGRKT,71.0,53.5,68.25,61.25
USE1,128.0,82.5,90.0,72.25
PSENEN,375.75,265.5,334.25,277.25
TEX2,542.0,363.75,629.0,454.5
IDI2-AS1,139.5,127.25,124.0,112.0
ZC3H15,2630.0,1763.5,2278.0,1876.0
ACOT13,2487.25,1602.0,1968.75,2007.5
KIZ,18.5,10.0,8.0,7.5
TMEM165,809.75,543.0,692.5,611.5
BEX1,774.0,527.75,1221.5,984.0
ACTR10,270.75,167.0,215.0,174.0
DBNDD2,13.75,9.75,12.75,8.25
ECHDC1,4184.25,3103.5,3532.0,2854.25
TMEM126B,240.0,136.5,161.75,144.0
HDAC8,994.75,763.5,801.75,563.75
ASH1L,593.5,318.25,504.75,303.5
CBWD1,169.25,106.25,155.25,109.75
PBK,1309.5,920.0,1162.75,854.0
GSDMB,12.0,5.25,5.25,6.0
WSB2,1137.5,762.0,911.0,587.5
GPRC5C,119.0,78.25,58.25,52.75
MYNN,445.0,242.5,395.5,289.25
ZNF395,2529.25,1837.0,1421.0,1128.25
MESP1,2.25,3.25,3.0,3.75
UNC45A,240.25,179.0,264.25,225.25
ZNF302,1029.5,720.0,811.0,595.75
ACSS2,138.25,97.0,116.25,96.0
KMT2E,211.75,120.25,143.0,104.0
RNF114,2501.5,1831.25,2373.0,1908.5
CMAS,318.5,162.75,209.5,180.25
BIN3,563.25,425.75,423.0,375.75
APOBR,227.25,137.5,175.25,164.75
ERBIN,3891.25,2565.5,2786.5,1845.25
LANCL2,378.75,268.0,293.5,241.5
NXT2,1525.0,1119.75,1106.25,854.25
CTTNBP2NL,97.25,71.0,193.25,117.75
RCC2,11194.5,6756.25,9938.25,7907.0
NKRF,441.5,276.5,429.5,330.75
INKA2,151.75,99.5,62.0,42.0
DMAP1,30.75,22.75,28.25,25.75
MYO5C,3.0,1.75,5.25,1.25
APOM,20.0,7.25,10.25,10.25
ZMAT5,103.0,81.75,95.0,69.75
LIN37,27.0,19.0,38.25,33.5
KLHL9,926.25,668.75,771.25,522.0
SULF2,9.25,5.5,14.75,11.75
SEPTIN3,279.5,167.25,265.25,161.25
NDUFA12,1169.75,931.75,1329.25,976.0
NSFL1C,2431.0,1645.0,2812.0,2070.25
RAB5IF,2027.5,1453.0,2370.0,1903.0
BAIAP2L1,8.75,5.0,4.5,2.25
SLC25A40,1363.25,922.25,823.25,534.0
BCAP29,886.75,555.0,586.75,459.75
SLC50A1,605.25,425.75,622.75,517.5
KLHL7,197.25,137.25,261.25,192.25
NXF3,54.5,48.25,66.75,70.25
MYDGF,1350.75,961.0,1411.5,1137.0
SMG9,397.75,261.5,408.0,354.75
BARX1,314.75,213.75,258.75,199.5
PDGFC,31.25,21.5,35.0,18.0
ALG1,653.5,473.5,681.25,593.5
UBFD1,1855.5,1269.75,1674.0,1458.75
TMEM234,90.0,57.5,100.75,81.0
PCDHGC5,2101.0,1426.5,1273.5,781.25
PCDHGC4,2101.0,1426.5,1273.5,781.25
PCDHGB7,2101.75,1426.5,1273.5,781.25
PCDHGB6,2101.0,1426.5,1273.5,781.25
PCDHGB5,2101.0,1426.5,1273.5,781.25
PCDHGB3,2101.0,1426.5,1273.5,781.25
PCDHGB2,2101.0,1426.5,1273.5,781.25
PCDHGB1,2101.0,1426.5,1273.5,781.25
PCDHGA11,2104.0,1426.75,1275.75,783.0
PCDHGA10,2101.0,1426.5,1273.5,781.25
PCDHGA9,2101.0,1426.5,1273.5,781.25
PCDHGA7,2102.5,1427.25,1273.75,781.25
PCDHGA6,2101.0,1426.5,1273.5,781.25
PCDHGA5,2101.0,1426.5,1273.5,781.25
PCDHGA4,2101.0,1426.5,1273.5,781.25
PCDHGA3,2101.0,1426.5,1273.5,781.25
PCDHGA2,2101.25,1426.5,1273.5,781.25
PCDHGA1,2101.0,1426.5,1273.5,781.25
PCDHGB8P,3.75,2.5,0.75,1.0
PCDHB10,2.0,0.25,0.0,0.25
TEX15,59.0,40.25,38.0,26.5
TEX12,8.5,4.0,6.5,3.75
NSMCE3,270.75,199.25,337.75,253.5
ANKH,966.0,644.0,627.0,442.0
MOSPD1,512.5,349.25,400.5,299.25
MTFR1L,719.5,570.5,667.0,525.25
FAM214A,497.25,293.75,334.75,185.25
ZNF253,458.0,259.25,353.0,170.25
MRAP,132.75,81.5,151.75,123.0
YLPM1,459.0,271.75,448.75,355.75
RNF20,680.75,468.0,675.0,564.25
TMX4,7333.25,5063.75,3680.0,2449.75
MEPCE,917.75,493.25,811.5,592.25
CTNNBL1,80.0,53.25,93.5,72.5
C8orf44,84.25,48.75,68.0,40.25
GPCPD1,1899.75,1449.0,1106.5,871.5
LRRC8A,575.75,358.5,526.25,357.0
KYAT3,376.75,236.25,248.75,197.25
WDR45B,2135.75,1405.25,1728.75,1262.25
SLC7A10,11.0,5.5,6.75,5.25
METTL3,208.25,142.5,184.25,148.25
PPAN,575.75,352.5,360.0,293.0
LTB4R2,101.0,63.5,61.25,38.75
CTPS2,92.75,71.5,58.25,43.0
EIF4ENIF1,155.5,114.25,172.0,143.0
KCNQ5,511.25,320.0,361.25,255.5
DNAJC12,39.75,29.75,17.25,21.75
CHST7,7.75,7.0,10.0,6.25
ERO1B,56.0,29.25,50.25,35.5
SLC2A9,38.0,34.5,30.25,17.5
DIABLO,1013.0,726.0,1013.0,792.75
INPP5E,225.0,146.75,149.5,124.25
BCCIP,1027.5,642.75,1006.5,799.5
EIF5A2,555.75,345.5,238.5,156.25
CLDND1,549.0,340.0,555.25,329.25
TWNK,1431.5,891.0,1198.25,995.25
NPDC1,209.0,171.25,203.5,187.75
POLE4,436.75,323.75,507.25,447.25
TRIM39,374.0,254.5,333.75,250.5
KCNK13,20.75,7.75,5.0,2.25
KCNK12,5.5,4.0,0.75,1.75
VTRNA1-3,2.5,1.0,1.0,1.0
PANX2,32.75,20.25,43.75,52.0
SUCNR1,6.75,4.25,4.75,3.0
AKIP1,334.5,243.25,309.0,267.5
C11orf16,2.75,1.25,1.75,1.0
TMEM9B,1103.25,728.0,1104.25,893.75
NRIP3,2241.25,1543.0,3010.5,2080.25
SAR1A,4333.25,3145.75,3215.75,2749.5
CFAP298,2467.25,1826.0,2492.5,2021.25
JPH1,7.25,5.0,19.5,12.25
SLC2A4RG,3051.5,2121.5,2216.5,1759.0
ZC3HAV1,3701.5,2915.75,2766.25,2220.5
SLAMF8,143.25,88.75,80.25,63.75
GPR137,59.25,43.5,61.5,53.75
SPHK2,224.0,142.25,173.25,111.25
GRIPAP1,447.5,260.0,350.5,289.25
EMC7,752.0,555.5,679.25,539.5
RAD18,2005.25,1330.75,1663.25,1206.0
CELF4,3.75,1.5,3.5,2.75
CDC42SE1,5731.25,3412.75,3500.25,2709.5
FSTL5,4.0,5.0,10.0,8.5
UGGT1,4474.75,2705.25,3594.75,2972.0
KCMF1,730.0,477.0,656.0,497.75
TM9SF3,8630.0,5232.5,5991.5,4877.5
MDM1,329.75,231.25,288.0,209.5
TCIM,0.0,0.0,2.0,0.75
UBQLN4,2508.75,1689.75,2806.25,2398.5
AGPAT3,2932.5,1872.0,2114.75,1614.25
AGPAT4,414.0,303.75,121.5,83.5
WRNIP1,282.25,199.0,287.5,234.0
BDH2,142.25,108.25,107.25,77.5
ANKS1B,453.25,289.0,586.0,346.5
TMEM167B,1810.25,1300.75,1916.75,1496.75
NDUFA4L2,142.75,99.5,48.5,44.75
PNO1,1092.5,814.0,1087.5,900.5
SH3GLB2,144.75,117.75,137.5,117.0
C15orf39,815.5,611.0,714.5,569.25
THAP10,108.75,75.75,82.5,61.0
SPIRE1,63.25,51.25,107.5,91.0
STARD7,10706.75,7321.0,9772.5,7898.75
MAP3K7CL,123.75,95.75,71.0,79.25
IFT46,94.75,63.5,93.25,58.25
C1GALT1,676.25,383.5,383.75,248.25
EXOSC5,392.75,316.5,282.75,239.75
SMARCAD1,1174.75,793.75,1017.25,763.25
MEIS3,3.25,3.25,0.0,0.5
DHX33,2124.25,1349.25,1776.25,1526.0
SEMA3G,826.75,440.75,516.75,368.0
MCCC1,1971.5,1566.5,1577.0,1198.25
PAK6,56.0,36.0,13.0,8.5
LXN,0.75,0.5,4.75,3.0
NCLN,2582.75,1632.75,2248.25,1924.0
GPR108,395.25,292.5,292.5,242.75
SPPL2B,792.5,537.25,614.5,530.0
FEM1C,356.75,180.75,299.5,160.0
DUS3L,95.0,76.75,89.25,70.0
SMCO4,66.75,46.0,48.75,32.0
ARNTL2,211.5,143.5,290.25,234.5
DUSP22,385.75,284.0,348.25,272.75
HMCES,541.5,342.5,453.25,346.5
CMC2,559.5,403.5,531.5,393.0
ENY2,2543.75,1987.75,2365.5,1869.0
OLFML3,14.0,8.5,16.0,9.75
MRPS22,165.0,130.25,163.5,132.5
EMSY,514.75,300.0,593.0,391.0
MFF,445.75,325.25,420.75,322.5
SDR39U1,607.0,424.5,387.0,293.25
XAB2,34.25,20.75,42.75,42.0
SMYD2,274.5,199.5,203.5,180.75
C5orf15,2652.25,1931.25,2047.25,1907.0
NT5M,34.75,28.5,16.25,10.75
NIT2,249.25,193.0,203.25,176.25
OTUD7B,507.0,288.75,439.5,291.75
WDR93,3.25,2.5,1.0,2.75
PARP6,221.25,136.0,174.0,143.0
ATXN7L3,2643.75,1454.5,1367.25,986.75
CEACAM19,28.0,13.25,6.0,6.75
FAM20C,53.25,32.75,63.25,54.5
