task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
249	65/4d5773	18188890275836233013	FASTQC (mp772-MV411-JUND_R1_T1)	COMPLETED	0	2020-11-09 23:29:15.433	7m 33s	4m 16s	102.1%	1 GB	4.2 GB	1.8 GB	2.3 MB
253	2f/80cd93	4808290624331993180	FASTQC (mp774-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-09 23:29:18.188	7m 32s	4m 26s	101.5%	1 GB	4.2 GB	1.7 GB	2.3 MB
266	d3/d4cd39	14327346466159966137	BWA_MEM (mp230-SKNO1-MYB_R1_T1)	FAILED	14	2020-11-09 23:32:58.089	3m 53s	3m 5s	-	-	-	-	-
23	42/8b1776	4548245167480041754	FASTQC (db40-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:27:10.273	9m 44s	6m	101.5%	1011.3 MB	4.3 GB	2.7 GB	1.6 MB
75	ce/87186f	16143880211493397574	TRIMGALORE (mp134-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:40.784	9m 16s	6m 15s	523.5%	3.4 GB	4.1 GB	28.6 GB	27.3 GB
131	cf/c47347	2717488288324604721	TRIMGALORE (mp429-MV411-IRF8_R1_T1)	COMPLETED	0	2020-11-09 23:28:13.189	8m 48s	5m 53s	526.0%	3.4 GB	4.2 GB	27.8 GB	26.6 GB
143	bf/6c3255	5232290194419659888	FASTQC (mp570-MV411-CTCF_R1_T1)	COMPLETED	0	2020-11-09 23:28:18.558	8m 44s	5m 20s	101.9%	1 GB	4.3 GB	2.5 GB	1.8 MB
178	21/60a0c7	1872976548524459902	FASTQC (mp614-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-09 23:28:38.559	8m 26s	4m 51s	101.9%	996.7 MB	4.2 GB	2.3 GB	1.8 MB
194	12/bc92f5	13046953164332703324	FASTQC (mp639-MV411-MAX_R1_T1)	COMPLETED	0	2020-11-09 23:28:45.639	8m 20s	4m 52s	101.7%	1 GB	4.2 GB	2.2 GB	2.3 MB
236	82/3ba697	6827229072396275921	FASTQC (mp763-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:29:09.446	8m	4m 51s	101.6%	1 GB	4.2 GB	1.8 GB	2.3 MB
242	52/2a948d	1482270804791054609	FASTQC (mp767-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-09 23:29:11.826	7m 58s	4m 33s	101.9%	1.1 GB	4.3 GB	1.9 GB	2.3 MB
251	fb/3a9146	18132495667245853400	FASTQC (mp773-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-09 23:29:16.722	7m 54s	4m 58s	101.8%	1.1 GB	4.3 GB	2.1 GB	2.3 MB
19	e7/3d3c9d	14336471260036078552	FASTQC (db37-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-09 23:27:08.983	10m 7s	6m 25s	101.4%	1 GB	4.3 GB	2.8 GB	1.6 MB
21	45/20781e	17347876046574346292	FASTQC (db38-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-09 23:27:12.184	10m 5s	6m 39s	101.1%	1.1 GB	4.3 GB	2.9 GB	1.6 MB
36	17/9ad792	15124165419068870701	TRIMGALORE (db48-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:20.364	9m 59s	6m 26s	538.7%	2.7 GB	3.5 GB	37.4 GB	35.8 GB
78	ff/400dba	18445559933115214395	TRIMGALORE (mp14-D9-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:42.585	9m 39s	6m 17s	524.5%	3.4 GB	4.2 GB	29 GB	27.7 GB
93	2c/e10bd8	11114006927851077308	TRIMGALORE (mp309-KG1-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:53.103	9m 30s	6m 18s	523.9%	3.4 GB	4.1 GB	28 GB	26.6 GB
108	f4/0a5573	5931709779773323230	TRIMGALORE (mp316-SKNO1-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:00.960	9m 25s	6m 3s	522.2%	3.4 GB	4.1 GB	26.6 GB	25.3 GB
150	bd/f2ea00	9419706661662419823	TRIMGALORE (mp583-MV411-ELF2_R1_T1)	COMPLETED	0	2020-11-09 23:28:23.887	9m 5s	6m 5s	524.5%	3.4 GB	4.1 GB	28.9 GB	27.7 GB
173	c3/7cc3a4	18110575446623893898	TRIMGALORE (mp611-P31FUJ-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:35.741	8m 55s	5m 46s	523.1%	3.4 GB	4.1 GB	27 GB	25.9 GB
199	9d/e55106	17249204679479795943	FASTQC (mp690-MV411_DMSO-MAX_R1_T1)	COMPLETED	0	2020-11-09 23:28:51.278	8m 42s	5m 24s	101.7%	1.1 GB	4.3 GB	2.2 GB	2.4 MB
211	40/706465	9480300794747394198	FASTQC (mp724-MV411_DMSO-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:58.432	8m 37s	5m 22s	101.8%	1 GB	4.2 GB	2.2 GB	2.4 MB
218	a4/343e00	10293249059676049068	FASTQC (mp742-DFAM71927V3-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:29:01.498	8m 35s	5m 18s	101.5%	1.1 GB	4.3 GB	2.5 GB	2.4 MB
240	5e/d32bde	14200342794693853163	FASTQC (mp765-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:29:09.841	8m 28s	4m 42s	102.2%	1 GB	4.2 GB	1.9 GB	2.3 MB
246	4c/0ca270	6785707258510986903	FASTQC (mp770-MV411-MYBL2_R1_T1)	COMPLETED	0	2020-11-09 23:29:13.339	8m 26s	5m 12s	102.0%	1 GB	4.2 GB	1.9 GB	2.3 MB
248	28/7e61de	124870442282562361	FASTQC (mp771-MV411-JUND_R1_T1)	COMPLETED	0	2020-11-09 23:29:15.944	8m 25s	5m 10s	101.8%	1 GB	4.2 GB	2 GB	2.3 MB
37	38/7aeebc	9797590545075519736	FASTQC (db49-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:19.216	10m 27s	6m 39s	101.1%	1 GB	4.3 GB	3.6 GB	1.8 MB
154	14/211b49	14819640159154780433	TRIMGALORE (mp585-MV411-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:25.323	9m 23s	6m 27s	527.8%	3.4 GB	4.1 GB	30.7 GB	29.4 GB
54	94/b2db4f	12310294208249869304	TRIMGALORE (mp106-MV411-MYB_R1_T1)	COMPLETED	0	2020-11-09 23:27:28.523	10m 30s	6m 59s	534.8%	3.4 GB	4.1 GB	32.3 GB	31 GB
163	a6/e94f20	3332115491052058276	TRIMGALORE (mp601-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:28:30.948	9m 32s	6m 42s	527.1%	3.4 GB	4.2 GB	32.5 GB	31.1 GB
141	a5/399641	5128110531210812680	TRIMGALORE (mp569-MV411-ETV6_R1_T1)	COMPLETED	0	2020-11-09 23:28:19.972	9m 56s	6m 57s	525.4%	3.4 GB	4.1 GB	32.2 GB	30.8 GB
151	db/750fa5	14303650650278832781	TRIMGALORE (mp584-MV411-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:22.924	9m 55s	6m 51s	525.7%	3.4 GB	4.1 GB	32.5 GB	31.2 GB
114	3b/59f623	6845950017726127691	FASTQC (mp35-D9-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:02.748	10m 27s	6m 42s	101.2%	1014.2 MB	4.2 GB	3.2 GB	1.8 MB
138	62/7c6e80	13719868724969933997	TRIMGALORE (mp565-MV411-CDK13_R1_T1)	COMPLETED	0	2020-11-09 23:28:16.819	10m 14s	7m 11s	525.7%	3.4 GB	4.1 GB	33.5 GB	32 GB
139	58/45408e	11319442248874184548	TRIMGALORE (mp568-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-09 23:28:19.044	10m 14s	7m 15s	467.1%	3.4 GB	4.1 GB	37.4 GB	35.7 GB
202	bc/d451d7	14163875817948756921	TRIMGALORE (mp7-D0-EZH2_R1_T1)	COMPLETED	0	2020-11-09 23:28:52.310	9m 45s	6m 40s	528.4%	3.4 GB	4.1 GB	30.1 GB	28.8 GB
215	61/005eb2	9365260243599042825	FASTQC (mp741-DFAM71927V3-MYB_R1_T1)	COMPLETED	0	2020-11-09 23:28:57.276	9m 42s	6m 13s	101.6%	1 GB	4.2 GB	2.6 GB	2.4 MB
243	35/ac612a	11301947681898329224	FASTQC (mp768-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-09 23:29:12.339	9m 30s	6m 20s	100.9%	1.1 GB	4.3 GB	2.5 GB	2.3 MB
33	b1/4b2f13	9890381837650498539	FASTQC (db45-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:17.290	11m 31s	7m 27s	101.1%	992.9 MB	4.2 GB	3.2 GB	1.6 MB
31	f9/bebacc	548850564776095901	FASTQC (db44-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:17.881	11m 31s	7m 27s	101.3%	987.2 MB	4.2 GB	3.7 GB	1.6 MB
65	04/4dc0d2	8555586793788099755	TRIMGALORE (mp123-M6-RUNX1_R1_T1)	COMPLETED	0	2020-11-09 23:27:38.930	11m 11s	8m 16s	480.7%	3.8 GB	4.5 GB	45.3 GB	43.5 GB
98	dd/14e597	4030454351042743926	TRIMGALORE (mp311-MOLM13-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:53.584	10m 58s	7m 15s	522.1%	3.4 GB	4.2 GB	31 GB	29.5 GB
112	b1/b4c1e3	336777001073031298	FASTQC (mp33-OCIAML2-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:01.311	10m 53s	7m 8s	101.1%	1014.8 MB	4.2 GB	3.7 GB	1.8 MB
129	c3/994788	7425313914248826417	TRIMGALORE (mp427-MV411-LMO2_R1_T1)	COMPLETED	0	2020-11-09 23:28:11.557	10m 44s	7m 9s	529.3%	3.4 GB	4.1 GB	32.8 GB	31.4 GB
155	af/b752f2	11041482836100325173	TRIMGALORE (mp587-MV411-IKZF1_R1_T1)	COMPLETED	0	2020-11-09 23:28:26.424	10m 30s	7m 28s	524.0%	3.4 GB	4.2 GB	36 GB	34.6 GB
167	f4/c8e41f	7612405903338200812	TRIMGALORE (mp607-MV411-ELF2_R1_T1)	COMPLETED	0	2020-11-09 23:28:32.949	10m 26s	7m 11s	525.7%	3.4 GB	4.1 GB	34.5 GB	33.1 GB
207	ed/f61cee	6456561989892229244	FASTQC (mp716-MV411-GSE1_R1_T1)	COMPLETED	0	2020-11-09 23:28:55.939	10m 5s	6m 35s	101.5%	1.1 GB	4.3 GB	3.2 GB	2.4 MB
214	1e/20b0da	14945850342889229197	FASTQC (mp739-DFAM71927V3-RUNX1_R1_T1)	COMPLETED	0	2020-11-09 23:28:56.938	10m 5s	6m 32s	101.5%	1 GB	4.2 GB	2.7 GB	2.5 MB
259	3e/5bc6cc	14796347698534661686	TRIMGALORE (mp99-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:29:20.851	9m 44s	6m 42s	471.4%	3.4 GB	4.1 GB	33.9 GB	32.4 GB
148	3c/c6779a	16132383743658509251	TRIMGALORE (mp582-MV411-MEIS1_R1_T1)	COMPLETED	0	2020-11-09 23:28:24.787	10m 47s	7m 32s	527.3%	3.4 GB	4.1 GB	34.7 GB	33.2 GB
26	04/054245	7891660262265501419	FASTQC (db41-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:27:14.019	12m 9s	8m 17s	101.1%	1 GB	4.3 GB	3.6 GB	1.7 MB
128	52/5e6e12	7911400607631102194	TRIMGALORE (mp426-MV411-SP1_R1_T1)	COMPLETED	0	2020-11-09 23:28:12.795	11m 12s	8m 2s	526.1%	3.4 GB	4.1 GB	37.7 GB	36.1 GB
256	06/b7bccc	17433430915753128862	TRIMGALORE (mp8-D0-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:29:20.287	10m 11s	6m 44s	531.4%	3.4 GB	4.1 GB	30.6 GB	29.3 GB
262	1d/1d0610	10549627856110813236	TRIMGALORE (mp623-MV411-MEF2D_R1_T1)	COMPLETED	0	2020-11-09 23:30:57.122	8m 37s	4m 45s	515.2%	3 GB	3.7 GB	23.5 GB	22.6 GB
120	8e/f99a2c	16869750470087862914	TRIMGALORE (mp359-MV411-LMO2_R1_T1)	COMPLETED	0	2020-11-09 23:28:06.524	11m 36s	8m 33s	483.8%	3.8 GB	4.5 GB	45.9 GB	43.9 GB
116	78/2c6b74	13657742903206618908	TRIMGALORE (mp357-MV411-ZMYND8_R1_T1)	COMPLETED	0	2020-11-09 23:28:03.827	11m 51s	8m 40s	541.3%	3.4 GB	4.1 GB	42.7 GB	40.9 GB
146	92/ed51c6	10182232950591872905	TRIMGALORE (mp581-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-09 23:28:21.030	11m 36s	8m 22s	533.7%	3.4 GB	4.1 GB	40.5 GB	38.9 GB
209	e8/513b29	12999289854993534198	FASTQC (mp717-MV411-GATA2_R1_T1)	COMPLETED	0	2020-11-09 23:28:55.565	11m 5s	7m 39s	101.5%	1 GB	4.2 GB	3.3 GB	2.4 MB
223	7d/53b91e	18161761309181409962	FASTQC (mp748-DFAM71927V3-ELF2_R1_T1)	COMPLETED	0	2020-11-09 23:29:02.603	11m	7m 18s	101.5%	1 GB	4.2 GB	2.8 GB	2.4 MB
227	5d/24374c	513506434915352498	FASTQC (mp751-DFAM71927V3-FLI1_R1_T1)	COMPLETED	0	2020-11-09 23:29:04.380	10m 58s	7m 32s	101.2%	1 GB	4.2 GB	3.5 GB	2.3 MB
117	34/3b9aed	8765672171115680491	TRIMGALORE (mp358-MV411-ZMYND8_R1_T1)	COMPLETED	0	2020-11-09 23:28:05.536	12m 5s	8m 47s	528.6%	3.4 GB	4.1 GB	41.6 GB	39.9 GB
175	07/6fb6cb	14187132037921319451	TRIMGALORE (mp612-PLB985-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:37.962	11m 35s	8m 29s	527.7%	3.4 GB	4.1 GB	40.8 GB	39.1 GB
230	95/c0a569	10837427790590627449	FASTQC (mp760-MV411_MEF2D_NT_SC_63-FLAG_MEF2D_R1_T1)	COMPLETED	0	2020-11-09 23:29:06.222	11m 20s	7m 45s	101.4%	1.1 GB	4.3 GB	2.9 GB	2.3 MB
13	bb/912c32	10308008501279148464	TRIMGALORE (db33-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:06.135	13m 26s	9m 50s	477.8%	3 GB	3.8 GB	54.7 GB	52.7 GB
205	35/d51784	17918733465050893628	FASTQC (mp715-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-09 23:28:54.423	11m 43s	8m 24s	101.2%	1 GB	4.2 GB	3.6 GB	2.4 MB
126	40/95d4ac	6368197551443503019	TRIMGALORE (mp425-MV411-ETV6_R1_T1)	COMPLETED	0	2020-11-09 23:28:09.672	12m 46s	9m 8s	535.8%	3.5 GB	4.3 GB	44.1 GB	42.1 GB
182	5c/562653	18203293386354888002	FASTQC (mp627-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-09 23:28:40.170	12m 18s	8m 15s	101.3%	1 GB	4.2 GB	3.2 GB	2.3 MB
187	a6/032e78	9719957072622586161	FASTQC (mp636-SKNO1-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:42.698	12m 17s	8m 44s	101.2%	1 GB	4.2 GB	3.6 GB	2.4 MB
41	01/dd6784	16384951007701775572	TRIMGALORE (db54-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:21.036	13m 47s	10m 1s	546.9%	2.8 GB	3.5 GB	58.1 GB	55.4 GB
9	3f/935565	15052042347523227948	FASTQC (db31-MV411-PSER2_R1_T1)	COMPLETED	0	2020-11-09 23:27:01.465	14m 16s	9m 44s	101.1%	999.3 MB	4.2 GB	4.4 GB	1.7 MB
40	12/17678f	3778505971865418927	FASTQC (db52-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:19.758	14m 8s	9m 41s	101.1%	1008.3 MB	4.2 GB	5.9 GB	2 MB
222	9a/8c7e9a	10033274324203266031	FASTQC (mp745-DFAM71927V3-GFI1_R1_T1)	COMPLETED	0	2020-11-09 23:29:02.179	12m 38s	8m 56s	101.3%	1 GB	4.2 GB	3.4 GB	2.3 MB
232	e7/96d0b0	16110719636926147091	FASTQC (mp761-MV411_PU1_NT_SC_1-FLAG_PU1_R1_T1)	COMPLETED	0	2020-11-09 23:29:07.475	12m 34s	8m 41s	101.4%	1.1 GB	4.3 GB	3.3 GB	2.3 MB
254	cc/49af45	8789339048622532576	TRIMGALORE (mp774-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-09 23:29:17.549	12m 25s	9m 18s	428.8%	3.6 GB	4.3 GB	47.5 GB	45.7 GB
185	f7/c44db4	4385961772866230437	FASTQC (mp635-SKNO1-ERG_R1_T1)	COMPLETED	0	2020-11-09 23:28:48.908	13m 2s	9m 9s	101.0%	1 GB	4.2 GB	4.3 GB	2.3 MB
237	7f/04fc3c	8214355534842933956	TRIMGALORE (mp764-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:29:09.057	12m 53s	9m 49s	432.9%	3.7 GB	4.5 GB	52.1 GB	50.2 GB
250	f3/13b8a2	17753354355353345699	TRIMGALORE (mp772-MV411-JUND_R1_T1)	COMPLETED	0	2020-11-09 23:29:14.924	12m 50s	9m 42s	430.2%	3.7 GB	4.4 GB	50.6 GB	48.8 GB
219	6d/98c38f	11600746296674855802	FASTQC (mp743-DFAM71927V3-SP1_R1_T1)	COMPLETED	0	2020-11-09 23:29:00.447	13m 14s	9m 35s	101.2%	1 GB	4.2 GB	4 GB	2.4 MB
110	4f/ed6217	13067993429379078482	TRIMGALORE (mp326-DFAM71927V3-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:00.322	14m 22s	11m	445.7%	3.9 GB	4.6 GB	53.5 GB	51.1 GB
124	f5/c85f05	10908566994670008364	TRIMGALORE (mp424-MV411-RUNX1_R1_T1)	COMPLETED	0	2020-11-09 23:28:07.694	14m 18s	10m 44s	525.7%	3.9 GB	4.6 GB	49.9 GB	47.8 GB
235	e1/0d7cda	2938837400213381318	TRIMGALORE (mp763-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:29:10.311	13m 20s	10m 3s	431.6%	3.8 GB	4.5 GB	52.1 GB	50.2 GB
30	ba/8dd26d	17966036564293898008	TRIMGALORE (db43-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:15.585	15m 23s	11m 47s	540.5%	3.1 GB	3.8 GB	58.1 GB	55.8 GB
198	cd/6be592	3976235881604051581	TRIMGALORE (mp650-MV411-LDB1_R1_T1)	COMPLETED	0	2020-11-09 23:28:49.911	13m 51s	10m 36s	479.2%	3.8 GB	4.6 GB	52.3 GB	50.4 GB
245	60/125eb9	5405103146614006152	TRIMGALORE (mp770-MV411-MYBL2_R1_T1)	COMPLETED	0	2020-11-09 23:29:14.327	13m 31s	10m 21s	435.0%	3.9 GB	4.7 GB	55.5 GB	53.5 GB
193	47/27e068	14299343556389191343	TRIMGALORE (mp639-MV411-MAX_R1_T1)	COMPLETED	0	2020-11-09 23:28:48.280	14m 15s	10m 59s	427.4%	4 GB	4.7 GB	56.1 GB	53.8 GB
195	fa/23e981	11991801304128952557	FASTQC (mp640-MV411-LYL1_R1_T1)	COMPLETED	0	2020-11-09 23:28:50.521	14m 16s	10m 16s	101.3%	1 GB	4.2 GB	3.6 GB	2.3 MB
22	49/1e86b5	6049555071005356817	TRIMGALORE (db38-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-09 23:27:09.599	16m 4s	12m 33s	510.6%	3.2 GB	3.9 GB	73.4 GB	70.4 GB
38	a1/762136	15486894044756938779	TRIMGALORE (db49-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:23.995	16m 1s	12m 15s	492.4%	2.9 GB	3.6 GB	85.2 GB	81.5 GB
212	6e/594150	3301875942492018375	TRIMGALORE (mp724-MV411_DMSO-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:57.833	14m 31s	11m 11s	431.3%	3.9 GB	4.6 GB	56.4 GB	54.2 GB
226	8e/9cb2e3	3080307715262904856	FASTQC (mp750-DFAM71927V3-GATA2_R1_T1)	COMPLETED	0	2020-11-09 23:29:03.550	14m 27s	10m 37s	101.1%	1 GB	4.2 GB	4.1 GB	2.4 MB
28	37/4a3c67	9740846906751111600	TRIMGALORE (db42-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:27:13.272	16m 35s	13m 2s	540.6%	3.1 GB	3.8 GB	66.7 GB	63.9 GB
144	c2/44f44e	2388274439205843533	TRIMGALORE (mp570-MV411-CTCF_R1_T1)	COMPLETED	0	2020-11-09 23:28:17.969	15m 33s	12m	522.0%	3.9 GB	4.6 GB	55.3 GB	52.8 GB
239	aa/0bfd75	6378816057462407557	TRIMGALORE (mp765-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:29:10.781	14m 44s	11m 12s	476.0%	3.9 GB	4.6 GB	53.5 GB	51.6 GB
241	fb/ae8e03	6832345516872504886	TRIMGALORE (mp767-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-09 23:29:11.179	14m 45s	11m 14s	477.4%	3.8 GB	4.6 GB	54.1 GB	52.1 GB
247	9d/e1e2be	12020891425346802685	TRIMGALORE (mp771-MV411-JUND_R1_T1)	COMPLETED	0	2020-11-09 23:29:13.971	14m 44s	11m	510.5%	3.9 GB	4.6 GB	56.8 GB	54.7 GB
20	7e/78c8a7	8161424881702899024	TRIMGALORE (db37-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-09 23:27:10.824	17m 15s	13m 45s	540.4%	3.2 GB	3.9 GB	70.3 GB	67.5 GB
290	6f/4d5ef0	12348028577479923568	FASTQC (mp764-MV411-RUNX2_R1_T1)	COMPLETED	0	2020-11-09 23:35:52.066	8m 40s	5m 9s	101.7%	2 GB	5.8 GB	1.8 GB	2.3 MB
24	84/192a84	3175465917267582728	TRIMGALORE (db40-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:27:12.745	17m 34s	13m 54s	521.8%	3.2 GB	3.9 GB	67 GB	64.3 GB
177	b6/d66eb1	2293455165467699488	TRIMGALORE (mp614-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-09 23:28:40.638	16m 9s	12m 11s	529.6%	3.9 GB	4.6 GB	57.1 GB	54.7 GB
252	f8/2d97b5	15503316508125270212	TRIMGALORE (mp773-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-09 23:29:17.042	15m 37s	12m 14s	469.8%	3.9 GB	4.6 GB	57 GB	54.9 GB
183	c7/72abe9	16537180277515347063	FASTQC (mp633-SKNO1-FLI1_R1_T1)	COMPLETED	0	2020-11-09 23:28:47.277	16m 15s	11m 56s	101.1%	1 GB	4.2 GB	5 GB	2.3 MB
190	b8/7ad37e	90182869515786535	TRIMGALORE (mp637-SKNO1-ERG_R1_T1)	COMPLETED	0	2020-11-09 23:28:43.948	16m 28s	12m 54s	470.1%	3.8 GB	4.5 GB	59.4 GB	57.1 GB
200	5a/80e6ef	10195924343289399685	TRIMGALORE (mp690-MV411_DMSO-MAX_R1_T1)	COMPLETED	0	2020-11-09 23:28:50.902	16m 41s	13m 3s	467.9%	3.9 GB	4.6 GB	58.9 GB	56.6 GB
5	91/9adb1d	13451006271815882693	FASTQC (db29-MV411-AFF4_R1_T1)	COMPLETED	0	2020-11-09 23:27:00.742	18m 50s	14m 3s	100.7%	998.8 MB	4.2 GB	6.8 GB	1.7 MB
113	58/f0e798	8063839672626758548	TRIMGALORE (mp35-D9-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:04.423	17m 57s	14m 8s	433.5%	3.4 GB	4.1 GB	66 GB	62.7 GB
192	5b/e0adc9	9724420998193415205	FASTQC (mp638-SKNO1-MAX_R1_T1)	COMPLETED	0	2020-11-09 23:28:46.790	18m 5s	13m 17s	100.8%	1 GB	4.2 GB	5.9 GB	2.3 MB
34	38/4744e5	11435088648607976295	TRIMGALORE (db45-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:16.008	19m 46s	16m 9s	535.7%	3.2 GB	4 GB	81.1 GB	77.8 GB
216	e1/4e3254	17264844129918717205	TRIMGALORE (mp741-DFAM71927V3-MYB_R1_T1)	COMPLETED	0	2020-11-09 23:28:58.900	18m 7s	14m 26s	466.8%	4 GB	4.7 GB	65.4 GB	62.7 GB
111	3e/d1846d	1515203719407047215	TRIMGALORE (mp33-OCIAML2-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:28:02.105	19m 23s	15m 13s	413.5%	3.4 GB	4.1 GB	76.4 GB	72.6 GB
213	14/177196	6539632527644160814	TRIMGALORE (mp739-DFAM71927V3-RUNX1_R1_T1)	COMPLETED	0	2020-11-09 23:28:59.896	18m 28s	15m	463.4%	4 GB	4.8 GB	68.1 GB	65.4 GB
224	16/82b35d	4991623097514984265	TRIMGALORE (mp748-DFAM71927V3-ELF2_R1_T1)	COMPLETED	0	2020-11-09 23:29:04.886	18m 25s	14m 53s	426.6%	4 GB	4.7 GB	74.5 GB	71.6 GB
11	9d/f191b3	4139115745839519625	FASTQC (db32-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:04.310	20m 44s	15m 34s	100.7%	999.6 MB	4.2 GB	7.1 GB	1.7 MB
261	56/21b460	12274400799355446644	FASTQC (db30-MV411-CDK9_R1_T1)	COMPLETED	0	2020-11-09 23:30:18.200	17m 32s	12m 51s	100.9%	1.9 GB	5.8 GB	5.9 GB	1.7 MB
244	4d/22ca6d	661230226803575233	TRIMGALORE (mp768-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-09 23:29:12.756	18m 46s	15m 10s	474.9%	4 GB	4.8 GB	72.6 GB	70 GB
203	4d/b5c7a9	11948937813008599821	FASTQC (mp714-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-09 23:28:53.525	19m 45s	14m 49s	100.8%	1 GB	4.2 GB	6.2 GB	2.3 MB
25	60/3a6c2e	15993035435705535230	TRIMGALORE (db41-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:27:11.451	21m 47s	17m 51s	547.1%	3.2 GB	4 GB	91.9 GB	88.2 GB
191	bf/bf55e9	17708165011544248041	TRIMGALORE (mp638-SKNO1-MAX_R1_T1)	FAILED	14	2020-11-09 23:28:46.297	20m 32s	20m	-	-	-	-	-
217	4f/c1ccd0	18418763449884764233	TRIMGALORE (mp742-DFAM71927V3-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:28:59.472	20m 20s	15m 53s	466.0%	3.9 GB	4.6 GB	64.3 GB	61.7 GB
263	bd/b17c5c	14780320634508457076	BWA_MEM (db35-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:31:54.274	17m 28s	5m 8s	1149.3%	11.5 GB	12.9 GB	7.9 GB	3 GB
32	98/c0e675	4863446936419049138	TRIMGALORE (db44-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:27:15.035	22m 14s	18m 21s	538.2%	3.2 GB	3.9 GB	93.5 GB	89.7 GB
39	15/09b399	8580013807656039037	TRIMGALORE (db52-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-09 23:27:21.565	22m 17s	17m 51s	432.6%	3 GB	3.7 GB	105.4 GB	99.4 GB
