"GENE","mr221.MV411.RNP_AAVS1.r5.new","mr228.MV411.RNP_RUNX2.r7","mr231.MV411.RNP_RUNX2.r10","mr291.MV411.RNP_AAVS1.r8","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12"
"NPM1P29",0,0.7524491,0,0,0,0
"NPM1P30",0,0,0,0,0,0
"NPM1P31",0,0,0,0,0,0
"NPM1P32",0.8203995,0,0,0,0,0
"NPM1P33",0.8203995,0,0,0,0,0
"NPM1P34",0,0,0,0,0,0
"NPM1P35",0,0,2.317685,0,0,3.915268
"NPM1P37",0,2.257347,0,0,0,0.9788171
"NPM1P38",0,0.7524491,0,0,0,0
"NPM1P39",16.40799,24.07837,19.70033,12.93877,22.33953,18.59752
"NPM1P40",0,0,0,0,0,0
"NPM1P41",0,0,0,0,0,0
"NPM1P42",0,0,0,0,0,0
"NPM1P46",0,0,0,1.293877,1.063787,0
"NPM1P48",0,0,0,0,0,0
"NPM1P49",0.8203995,0,0,1.293877,0,0
"NPM1P5",0,0,0,0,0,0
"NPM1P50",0,0,0,0,0,0
"NPM1P51",0,0,0,0,0,0
"NPM1P52",0,0,2.317685,0,0,0
"NPM1P6",5.742797,6.019593,11.58843,6.469385,5.318935,0.9788171
"NPM1P7",0,0,0,0,0,0
"NPM1P8",0,0,0,0,2.127574,0
"NPM1P9",3.281598,3.009796,0,1.293877,2.127574,3.915268
"NPM2",36.91798,39.8798,48.67139,36.22855,38.29633,25.44924
"NPM3",1068.981,971.4117,995.4458,1454.318,763.799,1091.381
"NPNT",0,0,0,0,0,0
"NPPA",4.101998,0.7524491,0,0,3.191361,5.872902
"NPPC",0,0,0,0,0,0
"NPR1",1.640799,0,0,0,2.127574,0.9788171
"NPR2",0,0,0,0,0,0
"NPR3",0,1.504898,1.158843,0,1.063787,0
"NPRL2",373.2818,373.2147,412.548,522.7263,341.4756,423.8278
"NPRL3",670.2664,645.6013,720.8001,834.5506,608.4861,821.2275
"NPSR1",0,0,0,0,0,0
"NPSR1-AS1",0,0,1.158843,0,0,0
"NPTN",1061.597,1216.71,1261.98,1031.22,1137.188,1377.196
"NPTN-IT1",10.66519,18.05878,12.74727,7.763262,8.510295,15.66107
"NPTX1",6.563196,1.504898,2.317685,0,2.127574,0
"NPTX2",0,0,0,0,0,0
"NPTXR",138.6475,95.56103,79.96014,112.5673,77.65645,54.81376
"NPW",1.640799,1.504898,3.476528,0,0,0
"NPY1R",0,0,0,0,0,0
"NPY4R",0,0,0,0,0,0
"NPY4R2",0,0,0,0,0,0
"NPY6R",0.8203995,0,0,0,0,0
"NQO1",301.0866,297.9698,302.4579,518.8447,446.7905,491.3662
"NQO1-DT",0,0,0,0,0,0
"NQO2",303.5478,240.0313,281.5988,292.4162,252.1175,232.9585
"NQO2-AS1",0,0,0,0,0,0
"NR0B1",0,0,0,0,0,0
"NR0B2",0,0,0,0,0,0
"NR1D1",192.7939,170.8059,197.0033,302.7672,229.778,234.9161
"NR1D2",246.9403,324.3055,296.6637,188.906,384.0271,373.9081
"NR1H2",1469.336,1282.926,1208.673,1731.207,995.7046,1329.234
"NR1H3",84.50115,70.73021,85.75436,128.0938,58.50828,63.62311
"NR1H4",0,0,0,0,0,0
"NR1I2",18.04879,31.60286,16.2238,15.52652,30.84982,22.51279
"NR1I3",4.922397,0.7524491,4.635371,1.293877,2.127574,5.872902
"NR2C1",328.1598,437.1729,368.512,278.1835,394.6649,293.6451
"NR2C2",1071.442,1203.919,1099.742,693.518,879.7518,1325.318
"NR2C2AP",623.5036,592.9299,566.6741,648.2324,461.6835,581.4173
"NR2E1",0,0,0,0,0,0
"NR2E3",2.461199,0.7524491,1.158843,1.293877,1.063787,1.957634
"NR2F1",0.8203995,1.504898,0,1.293877,0,0
"NR2F1-AS1",0,0,0,0,0,0
"NR2F2",6.563196,9.029389,13.90611,6.469385,7.446508,10.76699
"NR2F2-AS1",0,0,0,0,0,0
"NR2F6",593.9693,514.6752,428.7718,494.261,326.5826,331.819
"NR3C1",3341.487,3312.281,3103.381,2176.301,3741.339,3147.876
"NR3C2",4.922397,3.009796,2.317685,11.64489,1.063787,17.61871
"NR4A1",42.66078,21.06857,16.2238,59.51834,54.25313,32.30096
"NR4A1AS",0,0,0,6.469385,1.063787,3.915268
"NR4A2",250.2219,217.4578,229.4508,474.8528,846.7744,548.1376
"NR4A3",2.461199,2.257347,1.158843,12.93877,31.91361,13.70344
"NR5A1",2.461199,1.504898,0,0,0,0
"NR5A2",0.8203995,3.009796,3.476528,1.293877,0,2.936451
"NR6A1",87.78275,93.30368,91.54857,119.0367,111.6976,122.3521
"NRAD1",0,0,0,0,0,0
"NRADDP",0.8203995,0.7524491,3.476528,0,0,0
"NRAP",0,0,0,0,0,0
"NRARP",243.6587,209.1808,195.8444,177.2611,151.0577,101.797
"NRAS",2689.27,2936.809,2944.619,1874.828,3581.771,3115.575
"NRAV",113.2151,118.887,113.5666,144.9142,137.2285,124.3098
"NRBF2",591.5081,616.2558,581.739,513.6692,530.8297,506.0484
"NRBF2P2",0,0,0,0,0,0
"NRBF2P3",0,0,0,0,1.063787,0
"NRBF2P4",0,0,0,0,1.063787,0
"NRBF2P5",3.281598,3.762245,1.158843,0,7.446508,0
"NRBF2P6",0,0,0,0,0,0
"NRBP1",2382.44,2105.352,2300.303,2402.73,2215.868,2298.262
"NRBP2",312.5722,407.0749,312.8875,225.1346,258.5002,275.0476
"NRCAM",0,0,0,0,0,6.851719
"NRDC",6073.418,6111.391,6764.165,6874.368,8243.285,8250.449
"NRDE2",641.5524,747.1819,718.4824,736.216,710.6097,651.8922
"NREP",3199.558,3419.129,3566.918,2239.701,3800.911,2712.302
"NRF1",576.7409,512.4178,568.9917,600.3589,415.9407,543.2435
"NRG1",1.640799,0,1.158843,2.587754,0,0
"NRG2",2.461199,1.504898,1.158843,0,0,0
"NRG3",0,0,0,0,0,0
"NRG4",269.091,193.3794,237.5627,227.7223,374.453,224.1491
"NRGN",609.5569,571.8613,626.9339,694.8119,527.6383,459.0652
"NRIP1",1618.648,1529.729,1416.106,1019.575,1881.839,1731.527
"NRIP2",22.97119,27.84062,34.76528,27.17142,8.510295,28.38569
"NRIP3",563.6145,493.6066,577.1036,701.2813,743.5871,800.6723
"NRIR",0,0,0,0,0,0.9788171
"NRL",37.73838,25.58327,25.49454,25.87754,17.02059,16.63989
"NRM",866.3419,671.937,792.6484,1093.326,744.6508,723.3458
"NRN1",6.563196,6.772042,3.476528,5.175508,14.89302,8.809353
"NRN1L",1.640799,0,4.635371,0,1.063787,0
"NRON",0,0,1.158843,0,0,0
"NRP1",197.7163,121.8967,118.202,77.63262,108.5063,104.7334
"NRP2",0.8203995,0.7524491,0,2.587754,8.510295,1.957634
"NRROS",2768.028,2337.859,2202.96,3040.611,2175.444,2171.995
"NRSN1",0,0,0,0,0,0
"NRSN2",0.8203995,0.7524491,0,0,2.127574,1.957634
"NRSN2-AS1",40.19958,39.12735,37.08297,40.11019,44.67905,60.68666
"NRTN",2.461199,1.504898,1.158843,3.881631,0,0
"NRXN1",0,0,0,0,0,0.9788171
"NRXN2",54.14637,37.62245,34.76528,81.51425,29.78603,30.34333
"NRXN2-AS1",0,0,0,0,0,0
"NRXN3",1.640799,0.7524491,1.158843,0,0,0
"NSA2",3292.263,3176.088,3541.423,3646.145,4464.714,3965.188
"NSA2P1",0,0,0,0,0,0
"NSA2P2",0,0,0,0,0,0
"NSA2P3",0,0,0,0,0,0
"NSA2P4",0,0,0,0,0,0
"NSA2P5",0,0,0,0,0,0
"NSA2P7",0,0,0,0,0,0
"NSD1",4625.413,4107.619,4441.844,4735.59,4911.504,6776.35
"NSD2",5469.604,5568.876,5433.813,6224.842,6415.699,6981.902
"NSD3",4650.845,4872.108,4911.175,3769.064,5752.96,5515.634
"NSDHL",1155.123,871.336,1020.94,1013.106,977.6202,811.4393
"NSF",3937.918,3432.673,3784.78,3018.615,3759.423,5147.599
"NSFL1C",1293.77,1188.117,1199.402,1541.007,1433.985,1400.687
"NSFP1",0,0,0,0,0,6.851719
"NSG1",0.8203995,2.257347,0,1.293877,6.382722,1.957634
"NSG2",0,0,0,0,0,0
"NSL1",483.2153,483.8247,472.8078,373.9304,495.7247,498.2179
"NSMAF",5412.996,5974.446,6293.674,5319.128,6695.475,8308.199
"NSMCE1",909.8231,934.5417,985.0163,1204.599,880.8156,1091.381
"NSMCE1-DT",4.101998,9.029389,8.111899,10.35102,4.255148,0.9788171
"NSMCE2",379.845,397.2931,448.4721,382.9876,525.5107,438.51
"NSMCE3",525.0557,547.0305,515.685,573.1875,518.0642,527.5824
"NSMCE4A",612.0181,726.1133,728.912,775.0323,782.9472,962.1772
"NSMF",1626.032,1463.513,1403.358,1891.648,1307.394,1491.717
"NSRP1",1371.708,1377.734,1526.196,1726.032,2496.708,1485.844
"NSRP1P1",4.101998,0.7524491,1.158843,2.587754,0,2.936451
"NSUN2",2662.196,2980.451,3104.539,3018.615,3343.482,3193.88
"NSUN3",269.9114,256.5851,238.7216,185.0244,218.0763,227.0856
"NSUN4",891.7743,887.8899,937.5037,842.3139,744.6508,831.9945
"NSUN5",736.7188,616.2558,613.0278,864.3098,492.5333,670.4897
"NSUN5P1",153.4147,220.4676,219.0213,214.7836,226.5866,174.2294
"NSUN5P2",196.0755,224.9823,250.31,375.2243,194.673,195.7634
"NSUN6",206.7407,221.22,235.2451,155.2652,236.1607,180.1023
"NT5C",299.4458,277.6537,303.6168,324.7631,170.2059,221.2127
"NT5C1A",0,0,0,0,0,0
"NT5C1B",0,0,0,0,0,0
"NT5C2",3279.137,3358.933,3590.095,2931.925,3978.563,4054.26
"NT5C3A",748.2044,823.1793,774.1069,595.1834,1004.215,733.134
"NT5C3AP1",36.09758,51.16654,23.17685,14.23265,43.61526,14.68226
"NT5C3B",118.9579,107.6002,122.8373,254.8938,165.9508,128.225
"NT5CP1",0.8203995,0,0,1.293877,1.063787,0
"NT5CP2",0,0.7524491,0,2.587754,0,0
"NT5DC1",186.2307,235.5166,228.292,128.0938,209.566,190.8693
"NT5DC2",2612.152,2003.019,2041.881,2871.113,2273.313,1915.545
"NT5DC3",306.8294,334.0874,294.346,200.5509,311.6896,335.7342
"NT5DC4",0,0.7524491,0,0,7.446508,1.957634
"NT5E",4.101998,0.7524491,2.317685,10.35102,2.127574,1.957634
"NT5M",127.1619,113.6198,111.2489,131.9754,73.4013,100.8182
"NTAN1",395.4326,369.4525,471.649,394.6325,440.4078,350.4165
"NTAN1P2",2.461199,1.504898,1.158843,5.175508,2.127574,0
"NTAN1P3",0,0,0,0,0,0
"NTAQ1",0,0,0,0,0,0
"NTF4",0,0,0,0,0,0
"NTF6A",0,0,0,0,0,0
"NTF6G",0,0,0,0,0,0
"NTHL1",289.601,337.8496,343.0174,438.6243,217.0125,305.3909
"NTM",0,0,1.158843,0,0,0
"NTMT1",605.4549,557.5648,557.4033,668.9344,497.8523,558.9045
"NTN1",12.30599,9.029389,8.111899,10.35102,15.9568,4.894085
"NTN3",2.461199,1.504898,2.317685,2.587754,2.127574,3.915268
"NTN4",0,0,0,3.881631,0,0
"NTN5",1.640799,1.504898,4.635371,0,1.063787,0.9788171
"NTNG1",4.922397,6.772042,6.953056,10.35102,14.89302,9.788171
"NTNG2",18.86919,29.34551,15.06495,14.23265,14.89302,11.7458
"NTPCR",1373.349,1384.506,1442.759,1332.693,1395.688,1333.149
"NTRK1",0,0,0,0,0,0
"NTRK2",0,0,0,2.587754,0,0
"NTRK3",59.06877,91.79879,97.34278,97.04077,105.3149,112.564
"NTRK3-AS1",0,0,0,0,0,0
"NTS",0,0,0,0,0,0
"NTSR1",537.3617,401.8078,397.483,332.5264,241.4796,199.6787
"NUAK1",63.99116,48.15674,63.73635,68.57548,70.20994,58.72902
"NUAK2",0.8203995,0,1.158843,0,0,0
"NUB1",1333.149,1328.825,1385.976,1449.142,1609.51,1841.155
"NUBP1",775.2776,668.9272,711.5294,971.7016,755.2887,917.1516
"NUBP2",1132.972,993.2328,947.9333,1274.469,623.3791,875.0624
"NUBPL",276.4746,278.4062,286.2341,216.0775,392.5374,318.1155
"NUCB1",5176.721,4781.814,4797.609,6085.103,4276.423,4408.592
"NUCB1-AS1",0.8203995,0,1.158843,0,0,0
"NUCB2",8299.982,6830.733,6970.439,8869.527,15115.35,8159.419
"NUCKS1",15151.96,14802.18,14577.08,12608.83,18320.54,14587.31
"NUCKS1P1",0,0,0,0,0,0
"NUDC",3986.321,3814.917,4054.79,5859.969,4422.162,4171.718
"NUDCD1",1155.123,1233.264,1219.102,824.1996,1227.61,1543.594
"NUDCD2",730.976,818.6646,779.9011,725.865,998.8959,668.532
"NUDCD3",1406.165,1398.803,1490.272,1665.22,1253.141,1683.565
"NUDCP1",0,0,0,0,0,0
"NUDCP2",0,0,0,0,0,0
"NUDT1",1050.111,881.8703,993.1282,1438.791,701.0356,882.893
"NUDT12",71.37476,79.00715,79.96014,37.52243,39.36012,46.98322
"NUDT13",43.48118,75.99736,66.05403,43.99182,59.57207,35.23741
"NUDT14",416.763,362.6804,353.447,434.7427,191.4816,251.556
"NUDT15",964.7899,918.7403,922.4388,998.873,1343.563,874.0836
"NUDT16",895.8763,835.2185,917.8034,829.3751,785.0748,835.9098
"NUDT16L1",858.9583,856.287,800.7603,855.2527,453.1732,693.9813
"NUDT16L2P",0,0,0,0,0,0
"NUDT16P1",75.47676,73.74001,88.07204,49.16732,54.25313,34.2586
"NUDT17",45.94237,36.87,45.19486,37.52243,47.87041,43.06795
"NUDT18",333.0822,326.5629,318.6817,425.6855,284.0311,287.7722
"NUDT19",1351.198,1515.432,1469.412,1473.726,1721.207,1500.527
"NUDT19-DT",0,0,0,0,0,0
"NUDT19P2",0,0,0,0,0,0
"NUDT19P3",0,0,0,1.293877,0,0
"NUDT19P4",0,0,0,0,1.063787,0
"NUDT2",223.1487,197.1417,235.2451,269.1264,207.4385,228.0644
"NUDT21",4663.151,5459.018,4947.099,3415.835,6608.244,4486.897
"NUDT22",549.6677,483.0723,436.8837,588.714,289.35,346.5012
"NUDT3",2621.997,2535.001,2570.313,2382.027,2431.817,3628.475
"NUDT4",2209.336,2243.803,2211.072,1513.836,2771.165,1837.24
"NUDT4B",27.89358,16.55388,16.2238,6.469385,14.89302,13.70344
"NUDT4P2",0,0,1.158843,0,0,0
"NUDT5",4791.133,4850.287,5275.052,5708.585,6312.512,5706.503
"NUDT6",95.16635,120.3919,129.7904,108.6857,119.1441,114.5216
"NUDT7",466.8073,466.5184,498.3023,480.0284,487.2144,491.3662
"NUDT8",220.6875,248.3082,230.6097,249.7183,142.5474,165.4201
"NUDT9",342.1066,355.156,396.3242,408.8651,438.2802,413.0608
"NUDT9P1",0,0,0,0,0,0
"NUF2",722.772,747.1819,697.6233,637.8813,1095.701,672.4473
"NUFIP1",445.4769,487.587,545.8149,463.208,647.8462,584.3538
"NUFIP1P1",1.640799,1.504898,0,1.293877,1.063787,2.936451
"NUFIP2",3736.92,4079.026,3836.928,2193.121,4146.641,4167.803
"NUGGC",1.640799,3.009796,0,1.293877,8.510295,0.9788171
"NUMA1",4583.572,4222.744,4097.668,5568.846,4501.946,5099.637
"NUMB",2240.511,2163.291,2177.465,2071.497,2531.813,3190.944
"NUMBL",246.1199,230.2494,231.7685,282.0652,178.7162,256.4501
"NUP107",1725.3,1893.162,1902.82,1630.285,2149.913,2347.203
"NUP133",1997.673,2079.017,2199.483,1905.881,2361.607,2941.345
"NUP153",2871.398,2517.695,2698.945,2041.738,2992.433,3079.358
"NUP153-AS1",0,0,0,0,0,0
"NUP155",2313.527,2606.484,2464.858,1667.807,2613.724,2712.302
"NUP160",2667.119,2673.452,2663.02,2022.33,2479.687,4436.978
"NUP188",3128.183,2917.245,3082.521,3191.994,2959.455,4249.045
"NUP205",3557.252,3404.832,3614.43,3308.443,3792.4,5208.286
"NUP210",10443.69,9268.668,9611.441,11575.02,8765.604,15949.82
"NUP210L",0.8203995,0.7524491,0,0,2.127574,0
"NUP210P3",0,0,0,0,0,0
"NUP214",2356.187,2158.776,2390.692,2731.374,2538.196,3169.41
"NUP35",411.0202,437.9254,406.7538,426.9794,627.6343,511.9213
"NUP35P1",0,0,0,0,0,0
"NUP37",986.9406,1036.122,1076.565,1182.604,1372.285,1271.483
"NUP42",549.6677,652.3733,622.2985,499.4365,528.7021,533.4553
"NUP43",1388.116,1390.526,1373.229,894.069,1172.293,1389.92
"NUP50",3392.352,3692.268,3909.935,2906.048,3983.882,3729.293
"NUP50-DT",93.52555,106.8478,103.137,93.15914,77.65645,76.34773
"NUP50P1",0,0,0,0,0,0
"NUP54",1096.874,1227.997,1165.796,853.9588,1232.929,1110.957
"NUP58",2134.68,2186.617,2179.783,1343.044,2606.278,2079.986
"NUP62",6485.258,6277.683,6623.945,7324.637,6142.306,6354.48
"NUP62CL",1.640799,0,3.476528,0,0,0.9788171
"NUP85",906.5415,911.9683,1022.099,1151.55,881.8794,999.3722
"NUP88",2248.715,2294.217,2513.53,2380.734,2815.844,2861.082
"NUP93",2232.307,2316.038,2583.06,3047.08,2385.01,3204.647
"NUP93-DT",0,0,0,0,0,0
"NUP98",4679.559,4474.062,4855.551,4400.476,4464.714,7096.424
"NUPR1",1.640799,0.7524491,0,0,0,0
"NUPR2",0,0,0,0,0,0
"NUS1",2776.232,2974.431,2755.728,2031.387,3526.454,2372.653
"NUS1P1",17.22839,15.04898,17.38264,15.52652,8.510295,17.61871
"NUS1P2",0,0,0,0,0,0
"NUS1P3",0,0,0,0,0,0
"NUS1P4",0,0,0,0,0,0
"NUSAP1",3481.776,3449.227,3620.224,3005.676,4822.146,4222.617
"NUTF2",3025.633,3123.416,3265.619,3533.578,3498.795,3053.909
"NUTF2P2",0,0,1.158843,0,0,0
"NUTF2P6",0.8203995,0.7524491,0,0,0,0
"NUTF2P7",0,0.7524491,0,0,2.127574,0
"NUTM1",0.8203995,0,1.158843,6.469385,0,0
"NUTM2A",6.563196,22.57347,0,5.175508,3.191361,5.872902
"NUTM2A-AS1",368.3594,398.0456,431.0895,399.808,337.2205,430.6795
"NUTM2B",15.58759,34.61266,13.90611,37.52243,5.318935,4.894085
"NUTM2B-AS1",411.8406,461.2513,440.3602,372.6366,447.8543,375.8657
"NUTM2D",66.45236,78.2547,82.27783,76.33874,96.80461,79.28418
"NUTM2E",65.63196,64.71062,55.62445,77.63262,69.14615,112.564
"NUTM2F",0,0,0,0,0,0
"NUTM2G",22.97119,26.33572,17.38264,9.057139,12.76544,10.76699
"NUTM2HP",0,0,0,0,0,0
"NVL",785.9428,772.0127,836.6844,688.3425,892.5172,917.1516
"NWD1",0,0,0,0,0,0
"NWD2",0,0,0,0,0,0
"NXF1",1615.367,1724.613,1722.04,1788.138,1660.571,1901.842
"NXF2",0,0,0,0,0,0
"NXF2B",0,0,0,0,0,0
"NXF3",805.6323,843.4954,907.3738,1006.636,849.9658,1168.708
"NXF4",0,0,0,0,0,0
"NXF5",0,0,0,0,0,0
"NXN",16.40799,7.524491,9.270741,11.64489,14.89302,10.76699
"NXNL1",0,0,0,0,0,0
"NXNL2",0.8203995,0.7524491,0,3.881631,0,0
"NXNP1",0,0,0,0,0,0
"NXPE1",0,0,0,0,0,0
"NXPE2",0,0,0,0,0,0
"NXPE3",947.5615,1030.103,961.8394,760.7997,1095.701,971.9653
"NXPE4",0,0,0,0,0,0
"NXPH3",0,0,0,1.293877,0,0
"NXPH4",0,0,0,0,0,0
"NXT1",594.7897,542.5158,578.2625,866.8976,572.3174,654.8286
"NXT1-AS1",0,0,0,0,0,0
"NXT1P1",0,0,0,0,0,0
"NXT2",997.6058,1034.617,996.6047,521.4324,1219.1,879.9565
"NYAP1",0,5.267143,0,3.881631,0,0
"NYAP2",0,0,0,0,0,1.957634
"NYNRIN",8.203995,0,5.794213,0,1.063787,4.894085
"NYX",0,0,0,0,0,0
"OACYLP",0,0,0,0,0,0
"OAF",890.1335,607.2264,677.923,718.1017,547.8503,415.0184
"OARD1",667.8052,692.2531,719.6413,681.8732,914.8568,693.0025
"OAS1",16.40799,9.781838,17.38264,12.93877,17.02059,8.809353
"OAS2",93.52555,111.3625,108.9312,99.62853,112.7614,158.5684
"OAS3",3.281598,1.504898,0,0,7.446508,0.9788171
"OASL",18.04879,15.80143,15.06495,36.22855,19.14816,28.38569
"OAT",1169.89,1288.945,1328.034,834.5506,865.9226,1192.199
"OAZ1",30079.95,26948.96,28135.54,33827.12,22199.11,26626.76
"OAZ2",694.058,608.7313,643.1577,703.8691,621.2516,596.0996
"OAZ3",24.61199,18.05878,30.12991,24.58366,18.08438,17.61871
"OBI1",825.3219,867.5738,864.4966,469.6773,886.1345,717.4729
"OBI1-AS1",0,1.504898,0,5.175508,0,0
"OBP2A",0,0,0,0,0,0
"OBSCN",103.3703,98.57083,107.7724,104.804,71.27372,96.90289
"OBSCN-AS1",6.563196,4.514694,2.317685,1.293877,4.255148,3.915268
"OBSL1",577.5613,610.2362,552.7679,477.4406,397.8563,306.3697
"OC90",0,0,0,0,0,0
"OCA2",1.640799,0,3.476528,1.293877,0,0.9788171
"OCEL1",461.0645,507.1507,450.7898,516.2569,299.9879,412.082
"OCIAD1",2199.491,2577.89,2488.035,1854.126,3049.877,2189.614
"OCIAD1-AS1",0,0,0,0,0,0
"OCIAD2",49.22397,32.35531,54.46561,33.6408,23.40331,10.76699
"OCLM",2.461199,3.762245,0,0,2.127574,5.872902
"OCLN",50.04437,71.48266,48.67139,33.6408,52.12556,29.36451
"OCLNP1",6.563196,16.55388,6.953056,0,3.191361,11.7458
"OCM",1.640799,0.7524491,1.158843,0,2.127574,0
"OCM2",0,0,0,0,0,0
"OCRL",539.0025,562.8319,632.7281,425.6855,498.9161,695.9389
"OCSTAMP",211.6631,27.84062,60.25982,107.3918,95.74082,33.27978
"ODAD1",0,0,0,0,0,0
"ODAD2",0,0,0,0,0,0
"ODAD3",0,0,0,0,0,0
"ODAD4",0,0,0,0,0,0
"ODAPH",0,0.7524491,0,0,0,0
"ODC1",5099.604,6016.583,6532.396,6857.548,7272.047,8697.768
"ODC1-DT",6.563196,10.53429,6.953056,5.175508,4.255148,4.894085
"ODCP",1.640799,3.009796,1.158843,2.587754,0,2.936451
"ODF1",0,0,0,0,0,0
"ODF2",2286.454,2238.536,2294.508,2713.26,2757.336,2706.429
"ODF2-AS1",1.640799,3.762245,0,0,0,3.915268
"ODF2L",241.1975,294.96,223.6566,150.0897,324.455,166.3989
"ODF3",0,0.7524491,1.158843,0,0,0
"ODF3B",113.2151,100.0757,85.75436,168.204,56.38071,71.45364
"ODF3L1",6.563196,1.504898,2.317685,18.11428,10.63787,15.66107
"ODF3L2",0,0,0,0,0,0
"ODF4",0,0,0,0,0,0
"ODR4",306.009,364.1853,348.8116,150.0897,404.239,318.1155
"OFCC1",0,0,0,0,0,0
"OFD1",776.9184,943.5711,894.6265,641.763,971.2375,945.5373
"OFD1P17",0,1.504898,3.476528,0,0,0
"OFD1P4Y",0,0,0,0,0,0
"OFD1P7Y",0,0,0,0,0,0
"OFD1P9Y",0,0,0,0,0,0
"OGA",1667.052,1875.103,1946.856,1550.065,1931.837,2385.377
"OGDH",3326.72,2947.343,3178.705,3612.504,3054.132,4857.869
"OGDHL",13.12639,9.781838,5.794213,10.35102,13.82923,20.55516
"OGFOD1",1932.041,2049.671,2182.101,1828.248,2115.872,2051.601
"OGFOD1P1",0,1.504898,1.158843,6.469385,1.063787,0
"OGFOD2",256.7851,268.6243,242.1981,297.5917,153.1853,204.5728
"OGFOD3",486.4969,534.2388,535.3853,658.5834,468.0662,435.5736
"OGFR",1536.608,1389.773,1317.604,1547.477,981.8753,1002.309
"OGFR-AS1",0,0,0,0,0,0
"OGFRL1",991.863,908.206,863.3378,505.9059,878.688,831.0157
"OGFRP1",2.461199,0.7524491,1.158843,2.587754,0,0
"OGG1",415.9426,356.6609,352.2882,380.3998,298.9241,362.1623
"OGN",7.383596,8.27694,8.111899,3.881631,4.255148,1.957634
"OGT",2558.006,3203.176,2693.15,1663.926,2461.603,2451.937
"OIP5",247.7607,282.1684,283.9165,274.3019,240.4158,311.2638
"OIP5-AS1",5948.717,6331.106,6036.411,3142.827,5532.756,4224.574
"OIT3",0,0.7524491,0,0,0,0
"OLA1",4829.692,5349.913,5377.03,4056.304,6823.129,4954.772
"OLA1P1",11.48559,18.05878,18.54148,1.293877,8.510295,9.788171
"OLA1P2",0,0,0,0,0,0
"OLA1P3",0,0,2.317685,0,0,0
"OLAH",1.640799,2.257347,1.158843,2.587754,3.191361,0
"OLFM2",4.922397,3.762245,4.635371,3.881631,4.255148,4.894085
"OLFM5P",0,0,0,0,0,0
"OLFML1",0,0.7524491,2.317685,6.469385,1.063787,0
"OLFML2A",11.48559,6.772042,5.794213,6.469385,0,0
"OLFML2B",14.76719,13.54408,10.42958,10.35102,6.382722,10.76699
"OLFML3",48.40357,24.83082,20.85917,28.46529,23.40331,27.40688
"OLIG1",97.62754,52.67143,61.41866,53.04896,31.91361,29.36451
"OLIG2",12.30599,7.524491,4.635371,6.469385,4.255148,4.894085
"OLMALINC",409.3794,164.0339,251.4689,260.0693,194.673,68.51719
"OLR1",5.742797,3.009796,2.317685,2.587754,4.255148,2.936451
"OMA1",266.6298,327.3153,318.6817,273.008,432.9613,369.9928
"OMD",0,3.009796,1.158843,0,10.63787,0
"OMG",23.79159,42.13715,30.12991,19.40815,41.48769,15.66107
"OMP",0,0,0,0,0,0
"ONECUT1",0,0,0,0,0,2.936451
"ONECUT2",1648.183,2027.098,1754.488,1070.036,1847.798,1181.432
"ONECUT3",0,0,0,0,0,0
"OOEP",0,0,1.158843,1.293877,0,0.9788171
"OOEP-AS1",0,0,0,0,0,0
"OOEPP2",0,0,0,0,0,0
"OOSP1",4.101998,9.029389,8.111899,0,1.063787,0
"OOSP1P2",0,0,0,0,0,0
"OOSP3",0,0,1.158843,0,0,0
"OOSP4A",0,0,0,0,0,0
"OOSP4B",0,0,0,0,0,0
"OPA1",3084.702,3512.432,3481.163,2374.264,3901.97,4284.282
"OPA1-AS1",1.640799,0,0,0,0,0
"OPA3",1861.487,1731.385,1738.264,1970.575,1585.043,1894.99
"OPALIN",0,0,0,0,0,0
"OPCML",0,0,0,0,0,0
"OPHN1",89.42355,130.1737,103.137,63.39997,96.80461,167.3777
"OPLAH",211.6631,145.9751,173.8264,156.5591,117.0166,116.4792
"OPN1MW",0,0,0,0,0,0
"OPN1MW2",0,0,0,0,0,0
"OPN1MW3",0,0.7524491,0,0,0,0
"OPN1SW",0,0,0,3.881631,0,0.9788171
"OPN3",4167.63,3799.868,3650.354,2957.803,3689.213,2609.526
"OPN4",4.922397,2.257347,3.476528,1.293877,8.510295,5.872902
"OPN5",0,0,0,0,0,0
"OPRD1",3.281598,3.009796,3.476528,6.469385,5.318935,6.851719
"OPRK1",3.281598,0,1.158843,0,0,0
"OPRL1",172.2839,192.627,164.5557,182.4367,96.80461,174.2294
"OPRM1",0,0,0,0,0,0
"OPTN",531.6189,334.8398,411.3891,253.5999,246.7986,181.0812
"OR10A2",0,0.7524491,0,0,0,0
"OR10A5",0,0,0,0,0,0
"OR10AB1P",0,0,0,0,0,0
"OR10AC1",1.640799,3.009796,2.317685,5.175508,1.063787,0
"OR10AD1",1.640799,2.257347,1.158843,0,0,0
"OR10AE1P",0,0,0,0,0,0
"OR10AH1P",0,0,0,0,0,0
"OR10D1P",0,0,0,0,0,0
"OR10D3",0,0,0,0,0,0
"OR10D4P",0,0,0,0,0,0
"OR10G2",0,0,0,0,0,0
"OR10G3",0,0,0,0,0,0
"OR10G7",0,0,0,0,0,0
"OR10H1",0,0,0,0,0,0
"OR10H3",0,0,0,0,0,0
"OR10H5",0,0,0,0,0,0
